pair,interval,strategy,trades_full,net_full,avg_full,win_full,pf_full,dd_full,mfe_full,sharpe_full,bars_full,trades_recent,net_recent,avg_recent,win_recent,pf_recent,dd_recent,mfe_recent,sharpe_recent,score,verdict
GIGAUSD,60,bb_squeeze_breakout,7,-0.011730999999999936,-0.0016758571428571337,0.2857142857142857,0.8442387869453228,-0.0730790396235142,0.01949672636594982,-0.19393723792419912,1.0904579963280903,2,-0.030125599999999864,-0.015062799999999932,0.0,0.0,-0.015062800000000081,0.003773959625640977,-135673640934312.0,-0.058858772379241725,KILL
DOGUSD,15,momentum_breakout,17,-0.06357580287862963,-0.0037397531105076254,0.35294117647058826,0.6284569214927945,-0.08706652371434645,0.013158076271929808,-0.7679383677507784,2.4105033627306294,7,0.006650032210403611,0.0009500046014862302,0.42857142857142855,1.1486426987779514,-0.01805350000000001,0.016824059927111223,0.12320758612453143,-0.061280138240531995,KILL
COQUSD,15,volume_climax_reversal,14,-0.006498923992763639,-0.00046420885662597423,0.42857142857142855,0.9320233625675949,-0.053869906380168676,0.01618426574300948,-0.12092541720252883,2.1894261654657523,7,-0.036369927254601864,-0.005195703893514552,0.2857142857142857,0.4807702791569167,-0.05386990638016879,0.01443610348958213,-0.9059089362639493,-0.062263069046691724,KILL
SOLUSD,15,breakout_asymmetric,2,-0.026137999999999995,-0.013068999999999997,0.0,0.0,-0.013068999999999983,0.0009753434801055283,0.0,0.49995659722222224,2,-0.026137999999999995,-0.013068999999999997,0.0,0.0,-0.013068999999999983,0.0009753434801055283,0.0,-0.06534499999999999,KILL
DOGUSD,60,deep_vwap_pullback,6,-0.016606200000000237,-0.0027677000000000396,0.3333333333333333,0.7243839126855522,-0.04451115373620029,0.011569482323687189,-0.3559237371004784,0.16660877619543824,2,-0.030125599999999975,-0.015062799999999987,0.0,0.0,-0.015062799999999972,0.0,-271347281868625.0,-0.06535383737100499,KILL
SOLUSD,30,atr_squeeze_expand,10,-0.03185438335483837,-0.0031854383354838365,0.4,0.6040103783725926,-0.06372987657251575,0.010936747978556838,-0.6980814946009913,4.1,8,-0.018116819808983275,-0.0022646024761229094,0.375,0.7228982688155122,-0.03487384764539584,0.012186487012634278,-0.41031994125130083,-0.06601042801432319,KILL
COQUSD,30,bb_squeeze_breakout,3,-0.04518840000000013,-0.015062800000000043,0.0,0.0,-0.029898712056160112,0.0009517876953875071,0.0,0.0,1,-0.015062800000000043,-0.015062800000000043,0.0,0.0,0.0,0.002855363086162521,0.0,-0.06778260000000019,KILL
COQUSD,30,volume_climax_reversal,13,-0.019357105035766042,-0.001489008079674311,0.46153846153846156,0.8164152269567978,-0.04451115373620022,0.011567224441343239,-0.35047178516866784,1.9546128467816262,6,-0.03152460011419167,-0.005254100019031945,0.3333333333333333,0.4767805435544561,-0.04451115373620033,0.007379145312851036,-0.8424911096981978,-0.07014872305874023,KILL
HYPEUSD,15,atr_squeeze_expand,4,-0.024976170658163155,-0.006244042664540789,0.25,0.24928904236313568,-0.032949120640211736,0.008075030771005354,-1.1147425462922895,3.740445048411755,4,-0.024976170658163155,-0.006244042664540789,0.25,0.24928904236313568,-0.032949120640211736,0.008075030771005354,-1.1147425462922895,-0.07358785210833078,KILL
GIGAUSD,15,breakout_asymmetric,4,-0.03224787693948705,-0.008061969234871763,0.25,0.17749695361830878,-0.02596720123900008,0.011733289127919322,-1.6101297581432434,3.2593107040541716,3,-0.019178876939487055,-0.006392958979829018,0.3333333333333333,0.2662454304274628,-0.025967201239000058,0.015644385503892428,-0.9575973186074335,-0.07711748993015007,KILL
DOGUSD,15,breakout_asymmetric,8,-0.0645789505686023,-0.008072368821075288,0.125,0.294087966413405,-0.07589622666442612,0.0076361438833800754,-1.6155622722613154,0.9313308446913795,3,0.0007660494313975752,0.0002553498104658584,0.3333333333333333,1.0293078824469193,-0.013068999999999983,0.0203630503556802,0.019164147902007964,-0.0795854991441191,KILL
COQUSD,30,deep_vwap_pullback,16,-0.08701132321424809,-0.005438207700890506,0.3125,0.47485724485458336,-0.08302620108337386,0.022071596175805272,-1.4108257428975535,1.9617989234242057,4,0.013519399999999626,0.0033798499999999065,0.5,1.4487678253710992,-0.029898712056160202,0.029850987448926614,0.3174203231076621,-0.08084048064322419,KILL
HYPEUSD,60,red_streak_reversal,7,-0.02935254820459987,-0.004193221172085696,0.2857142857142857,0.5342975676781069,-0.036440535860539,0.009483067759357302,-0.7708636049184826,1.5714285714285714,7,-0.02935254820459987,-0.004193221172085696,0.2857142857142857,0.5342975676781069,-0.036440535860539,0.009483067759357302,-0.7708636049184826,-0.0810900065606845,KILL
SOLUSD,30,vwap_reclaim_trend,12,-0.034663131491541654,-0.0028885942909618045,0.16666666666666666,0.36726374158464925,-0.052326902185291395,0.00463857055066282,-1.209995356328207,4.416666666666667,7,-0.02473474145877197,-0.0035335344941102814,0.14285714285714285,0.049494268669471445,-0.02343566120084117,0.003350979995029091,-2.887608473146153,-0.08386519724298168,KILL
SOLUSD,60,vwap_reclaim_trend,2,-0.019151740608704948,-0.009575870304352474,0.0,0.0,-0.011454838260100434,0.00032847316491890766,-5.096345722692617,5.0,1,-0.011454838260100408,-0.011454838260100408,0.0,0.0,0.0,0.0006569463298378153,0.0,-0.08729745522578174,KILL
SOLUSD,60,triple_confluence,5,-0.030453500000000466,-0.006090700000000093,0.2,0.5782881435732639,-0.0702818572237355,0.025279897967290486,-0.5091366569699484,3.2,2,-0.03610700000000011,-0.018053500000000056,0.0,0.0,-0.01805349999999992,0.008556140750053065,-162611471745467.0,-0.08970536656970012,KILL
COQUSD,30,triple_confluence,9,-0.054160199316986346,-0.006017799924109594,0.3333333333333333,0.5000027758515306,-0.063563247462834,0.01538920387437881,-0.9574884488128819,2.906368775443268,5,-0.01795370191971113,-0.003590740383942226,0.4,0.668509302541315,-0.035781071137750045,0.013957188787480802,-0.3779308602537673,-0.09066563668468186,KILL
HYPEUSD,15,deep_vwap_pullback,7,-0.03662066987720347,-0.005231524268171924,0.2857142857142857,0.5137601259101446,-0.04451115373620055,0.008899522763801062,-0.8214020663017938,2.9923560387294037,7,-0.03662066987720347,-0.005231524268171924,0.2857142857142857,0.5137601259101446,-0.04451115373620055,0.008899522763801062,-0.8214020663017938,-0.09976569535602661,KILL
SOLUSD,60,red_streak_reversal,8,-0.027557471596718508,-0.0034446839495898135,0.25,0.5499606525951831,-0.04553439273738995,0.007330935437635189,-0.7412700627383013,2.375,4,-0.04631979969382449,-0.011579949923456123,0.0,0.0,-0.03289530143180235,0.0008460681284349625,-7.776736394476264,-0.10444987176483826,KILL
GIGAUSD,30,red_streak_reversal,12,-0.052053696691716445,-0.004337808057643037,0.25,0.34864558737563045,-0.05411096256728591,0.005506461596490986,-1.610504224033855,3.1997742663656883,3,-0.025449404304985546,-0.008483134768328515,0.0,0.0,-0.018729424653229673,0.0017998738499028406,-3.6756625567335885,-0.10633284538953332,KILL
COQUSD,30,bb_lower_bounce,13,-0.061199800114191794,-0.004707676931860907,0.3076923076923077,0.47968644957795215,-0.04975995832766236,0.010751646766813035,-1.2981844680791328,0.862329197109541,8,-0.023768000114192,-0.002971000014274,0.375,0.6362690318434169,-0.027268287198895146,0.010409989807033143,-0.6016775219390827,-0.10983364496627113,KILL
COQUSD,60,volume_climax_reversal,6,-0.05172784328536473,-0.008621307214227455,0.16666666666666666,0.24557416919561137,-0.04305730811334488,0.012401856391816938,-1.6548440877327868,1.057253676044923,2,-0.030125599999999975,-0.015062799999999987,0.0,0.0,-0.015062800000000083,0.0028017795995205486,-271347281868625.0,-0.11346468416269256,KILL
SOLUSD,30,triple_confluence,9,-0.06355558357814317,-0.007061731508682574,0.2222222222222222,0.2515554531923693,-0.08075103525894221,0.006714059086509671,-1.6698895900230544,5.0,5,-0.023072876187996916,-0.004614575237599383,0.2,0.46477754590221876,-0.023562291147460415,0.009278407499127584,-0.6591441436583545,-0.11486379376036909,KILL
GIGAUSD,30,vwap_reclaim_trend,6,-0.05063041865402529,-0.008438403109004214,0.16666666666666666,0.08908561860822643,-0.05439661551473936,0.004501471361059717,-2.7075360645854696,4.408577878103837,2,-0.026137999999999995,-0.013068999999999997,0.0,0.0,-0.013068999999999872,0.0015927621950645454,-117715087060210.0,-0.11691277929987998,KILL
HYPEUSD,60,momentum_breakout,2,-0.029649544995335453,-0.014824772497667726,0.0,0.0,-0.011596044995335526,0.0033694974742801698,-4.591521733239889,2.5,2,-0.029649544995335453,-0.014824772497667726,0.0,0.0,-0.011596044995335526,0.0033694974742801698,-4.591521733239889,-0.12003907982073753,KILL
GIGAUSD,30,quiet_then_burst,28,-0.09287828449222613,-0.0033170815890080758,0.2857142857142857,0.6013475102659174,-0.14788052511024466,0.015594022947407868,-1.1651300514379628,3.3521444695259595,10,-0.012129448225432493,-0.0012129448225432493,0.4,0.8293235172312451,-0.049380617871066096,0.01174597597590199,-0.25498482926886623,-0.12272375734475449,KILL
SOLUSD,60,bb_squeeze_breakout,8,-0.056975270685842405,-0.007121908835730301,0.25,0.1309201718868574,-0.04136085559580586,0.0056873267296305985,-2.4532908405748644,3.75,4,-0.030556917225489144,-0.007639229306372286,0.25,0.09071781010256363,-0.01849032043340335,0.0038404402086235634,-1.7019944621509266,-0.12734355492982477,KILL
HYPEUSD,30,atr_squeeze_expand,4,-0.03944527898353545,-0.009861319745883862,0.0,0.0,-0.024228254226265122,0.003871191498644011,-3.073447573125748,3.5,4,-0.03944527898353545,-0.009861319745883862,0.0,0.0,-0.024228254226265122,0.003871191498644011,-3.073447573125748,-0.1293476731900961,KILL
GIGAUSD,15,bb_squeeze_breakout,18,-0.06335005474469146,-0.0035194474858161926,0.3333333333333333,0.5829727338232397,-0.05694595515536848,0.01242809617663755,-0.9916840019599947,3.468973965718475,11,-0.03994545425053864,-0.003631404931867149,0.36363636363636365,0.5510344346070576,-0.03544215468048109,0.008114323856122015,-0.8632352861856906,-0.13318507614009936,KILL
SOLUSD,60,atr_squeeze_expand,8,-0.060882162334144785,-0.007610270291768098,0.375,0.19162224375089665,-0.0452638411201214,0.009099800095393185,-2.0705757570915626,3.75,5,-0.03527643372357614,-0.007055286744715228,0.4,0.21934758204370564,-0.037087461771550416,0.011228725256211724,-1.415688534436608,-0.13450257049042463,KILL
DOGUSD,15,triple_confluence,19,-0.08505619667930853,-0.004476641930489922,0.3157894736842105,0.583742336892899,-0.13643436419759722,0.013571336684275325,-0.981015238836934,2.941044772709619,10,-0.02713924216482977,-0.002713924216482977,0.3,0.7173421050748049,-0.041296187106398215,0.014726793588116927,-0.42441156441755323,-0.13557521231492253,KILL
HYPEUSD,60,volume_climax_reversal,6,-0.04825646313864451,-0.008042743856440751,0.16666666666666666,0.2586702338129239,-0.04913883764469583,0.01082441672507184,-1.5323795077851654,1.5,6,-0.04825646313864451,-0.008042743856440751,0.16666666666666666,0.2586702338129239,-0.04913883764469583,0.01082441672507184,-1.5323795077851654,-0.13596495292446292,KILL
SOLUSD,30,bb_squeeze_breakout,14,-0.053015950414846746,-0.003786853601060482,0.2857142857142857,0.49207185693254024,-0.0819351659074522,0.007005386256618729,-1.0992035721188385,5.142857142857142,5,-0.04839056869282221,-0.009678113738564443,0.2,0.130832109507543,-0.04007138154844597,0.00337631852551592,-2.2340173783199,-0.13659383917526846,KILL
COQUSD,15,breakout_asymmetric,7,-0.03254915719610285,-0.004649879599443264,0.2857142857142857,0.5018875629948305,-0.06365918860024307,0.02129775812371288,-0.802359007537469,2.5803951235846365,5,-0.0653450000000001,-0.01306900000000002,0.0,0.0,-0.051260106937813396,0.011730094391619428,-314604060477655.8,-0.13859024727147767,KILL
COQUSD,15,deep_vwap_pullback,20,-0.12585841119492447,-0.006292920559746224,0.25,0.400203781753917,-0.10729974267755782,0.018868031561193422,-1.9726280648417178,2.244161819602396,4,0.000996109832695713,0.00024902745817392824,0.5,1.0330652280019554,-0.020877536620601923,0.024183903353183378,0.027060947493134,-0.1440905270942981,KILL
GIGAUSD,60,bb_lower_bounce,12,-0.07308839999999983,-0.006090699999999986,0.25,0.378610962328157,-0.06365918860024297,0.009026867056150837,-1.6712956694930012,0.556587935625796,5,-0.037431800000000126,-0.007486360000000025,0.2,0.28395822174611574,-0.025967201238999968,0.008298247637162382,-1.3410071220784476,-0.14594905669493002,KILL
HYPEUSD,30,deep_vwap_pullback,6,-0.05349150000000025,-0.008915250000000041,0.16666666666666666,0.2897535650742203,-0.0589034911297029,0.005750011861410294,-1.4502118730225977,1.1666666666666667,6,-0.05349150000000025,-0.008915250000000041,0.16666666666666666,0.2897535650742203,-0.0589034911297029,0.005750011861410294,-1.4502118730225977,-0.1482308687302266,KILL
SOLUSD,60,momentum_breakout,5,-0.06035689191753957,-0.012071378383507914,0.2,0.0862098783815354,-0.04182103533043912,0.01033190563764359,-2.6248082580414,3.6,4,-0.0423033919175394,-0.01057584797938485,0.25,0.11863625580290689,-0.02972948593921681,0.011806788350482045,-1.8836559057420896,-0.15006006237426267,KILL
SOLUSD,30,volume_climax_reversal,14,-0.07817213867475847,-0.005583724191054177,0.21428571428571427,0.24267182676801013,-0.06179095479685435,0.005535410587812119,-2.239712332362783,3.285714285714286,6,-0.0335636247167822,-0.005593937452797034,0.3333333333333333,0.19655123061240243,-0.03988888242141313,0.00763607031240691,-1.5354945933143305,-0.15091469907355962,KILL
HYPEUSD,60,quiet_then_burst,7,-0.06356980000000001,-0.009081400000000002,0.14285714285714285,0.2966137327278684,-0.05890349112970312,0.004355842805028257,-1.5182733139398796,0.14285714285714288,6,-0.04850700000000019,-0.008084500000000031,0.16666666666666666,0.3559364792734412,-0.05890349112970307,0.0050818166058663,-1.1585199833770425,-0.1515130331393991,KILL
DOGUSD,30,volume_climax_reversal,10,-0.0773926920108492,-0.0077392692010849196,0.2,0.1924325402088234,-0.06105975796053641,0.009460382902816655,-2.359578830314547,2.4791630491404755,6,-0.0355955654099781,-0.005932594234996351,0.3333333333333333,0.34127677551924945,-0.05144738719535475,0.010557571107424465,-1.1252608117515912,-0.1543818284289618,KILL
HYPEUSD,30,red_streak_reversal,7,-0.05468783939786659,-0.007812548485409512,0.14285714285714285,0.23541142811813445,-0.06944656077717304,0.007859898595053094,-1.850683183519469,2.428571428571429,7,-0.05468783939786659,-0.007812548485409512,0.14285714285714285,0.23541142811813445,-0.06944656077717304,0.007859898595053094,-1.850683183519469,-0.15522643032986116,KILL
DOGUSD,15,volume_climax_reversal,19,-0.10550905248452414,-0.0055531080255012705,0.3157894736842105,0.31377262292880437,-0.0876905626254619,0.008267614302063277,-2.1466522825613454,2.156766166653721,9,-0.019614852443855968,-0.00217942804931733,0.4444444444444444,0.5934023118274879,-0.0308715909090025,0.00898596622940547,-0.5992626461986854,-0.15639785397592154,KILL
SOLUSD,30,red_streak_reversal,8,-0.07759096025709833,-0.009698870032137291,0.125,0.029136867975237464,-0.06504540194828116,0.0020554739989754045,-4.781533795099223,2.875,3,-0.022373492282656393,-0.007457830760885464,0.3333333333333333,0.09426753282428718,-0.013069000000000008,0.00338533084237073,-1.5186764550405998,-0.15896653663207516,KILL
SOLUSD,15,momentum_breakout,8,-0.06445220825841025,-0.008056526032301281,0.25,0.1772457130566295,-0.04950959033596754,0.0068974612479527075,-2.026019103580319,4.999565972222222,7,-0.050171496183772035,-0.007167356597681719,0.2857142857142857,0.21676080206543305,-0.03974690656047489,0.007537028453552403,-1.6014866125051017,-0.15996964356987148,KILL
GIGAUSD,60,rsi_momentum_thrust,31,-0.16651308532769116,-0.00537138984928036,0.25806451612903225,0.4828099658819557,-0.19918209508298176,0.013993178523900689,-1.812528882926536,2.3084292260977715,14,0.013951290377285597,0.0009965207412346855,0.42857142857142855,1.127486657286838,-0.06658968637256205,0.017596206708408477,0.19126851378704784,-0.16371143859102813,KILL
DOGUSD,60,quiet_then_burst,11,-0.10376206664507825,-0.009432915149552568,0.18181818181818182,0.2345965878774343,-0.12331968275181787,0.015146335177746086,-2.327493693534253,0.636142600018946,3,-0.025129466645078202,-0.008376488881692734,0.3333333333333333,0.1658434472648499,-0.029898712056160216,0.009095247956947938,-1.2527818005293834,-0.16473120354803808,KILL
GIGAUSD,15,bb_lower_bounce,17,-0.10865572743900342,-0.006391513378764907,0.17647058823529413,0.22191934836759425,-0.10317720893482477,0.0060674837820104965,-2.730725343427269,2.300689908744121,6,-0.022587600000000152,-0.0037646000000000255,0.3333333333333333,0.5679164434922315,-0.013069000000000096,0.009912266572612313,-0.639735527248934,-0.16984438087327636,KILL
HYPEUSD,15,bb_squeeze_breakout,9,-0.05338505587435238,-0.005931672874928042,0.3333333333333333,0.3236574577510837,-0.0661066925961675,0.007407062133162088,-1.536462610651407,3.989808051639205,8,-0.06779686575022359,-0.008474608218777949,0.25,0.14107227599542227,-0.05182451489919079,0.00538873112167873,-2.572967811970378,-0.17044498060620183,KILL
GIGAUSD,30,volume_spike_trend,54,-0.1641366024885118,-0.0030395667127502187,0.3333333333333333,0.6496404347410757,-0.21010371352036947,0.020064979722392247,-1.4207248656115385,2.44920993227991,29,0.00047646401019940665,1.6429793455151952e-05,0.4482758620689655,1.0024322351695818,-0.05084373971267857,0.022780708476507146,0.005679659558332635,-0.1776291551293281,KILL
DOGUSD,60,volume_climax_reversal,9,-0.08808253494436913,-0.009786948327152125,0.2222222222222222,0.16461618837354217,-0.07118679775476595,0.009645970949771796,-2.6131532723303508,1.110725174636255,6,-0.04289413494436922,-0.007149022490728203,0.3333333333333333,0.2880783296536982,-0.05841500081797227,0.01159525307243777,-1.3164735739292988,-0.17855527008422648,KILL
COQUSD,30,atr_squeeze_expand,6,-0.09037680000000026,-0.015062800000000043,0.0,0.0,-0.0730790396235146,0.0019475787809406508,0.0,0.24911732360942296,4,-0.06025120000000017,-0.015062800000000043,0.0,0.0,-0.04451115373620066,0.0018832914505533815,0.0,-0.1807536000000005,KILL
GIGAUSD,60,higher_low_structure,43,-0.09406745935429395,-0.0021876153338207895,0.3488372093023256,0.7539296183206868,-0.19206535013923617,0.021073351089291262,-0.8327006105429833,2.3520925385914033,25,-0.052597209744697504,-0.0021038883897879002,0.36,0.7560407230069323,-0.1408175332147337,0.018918430847766354,-0.6154289037939973,-0.18129028007677003,KILL
COQUSD,60,rsi_momentum_thrust,21,-0.12890160000000084,-0.006138171428571469,0.19047619047619047,0.4966110511443049,-0.13919761861601426,0.05509059100281953,-1.4920019668182805,0.3452256901371177,8,-0.0267938000000002,-0.003349225000000025,0.25,0.7035323224544328,-0.044511153736200425,0.02318261878471961,-0.4367603992785761,-0.18401231966818393,KILL
GIGAUSD,15,deep_vwap_pullback,8,-0.0836171,-0.0104521375,0.125,0.2069668321958722,-0.07307903962351414,0.01159290774985533,-2.2669491640301254,1.5438840177098707,6,-0.05349150000000025,-0.008915250000000041,0.16666666666666666,0.2897535650742203,-0.04451115373620043,0.01363730961904249,-1.4502118730225977,-0.1865238416403016,KILL
DOGUSD,15,bb_lower_bounce,18,-0.11088146746168281,-0.0061600815256490455,0.2777777777777778,0.26801894709882307,-0.09900623189671522,0.008915002657421955,-2.633154230272115,2.121364701797031,8,-0.032947843347270966,-0.004118480418408871,0.375,0.4108546854645533,-0.03954897920969713,0.00989617760812797,-1.0778664780198524,-0.1866347747853104,KILL
GIGAUSD,30,bb_lower_bounce,15,-0.061090244926848225,-0.004072682995123215,0.3333333333333333,0.5325560874829892,-0.08653124127257032,0.009966638863626675,-1.1957246033454076,1.3083521444695259,8,-0.0766388,-0.00957985,0.125,0.16226184099778077,-0.07589622666442634,0.005708957164605455,-2.745611395325512,-0.1880056909603023,KILL
GIGAUSD,15,quiet_then_burst,41,-0.13477454569863911,-0.0032871840414302224,0.34146341463414637,0.5903683512921439,-0.1286159933760672,0.015158072700772102,-1.4650965254428772,2.7948903084829095,21,-0.030177517903543838,-0.001437024662073516,0.42857142857142855,0.8037627888823028,-0.07003708326565675,0.017189858668134664,-0.4294666543664813,-0.19469178780838364,KILL
GIGAUSD,60,quiet_then_burst,16,-0.06677522725259943,-0.004173451703287465,0.375,0.5215266860720055,-0.07677735154072289,0.02077569894921158,-1.1157393988045203,2.7431833970128516,10,-0.07912662338627985,-0.007912662338627984,0.3,0.16153255465252908,-0.0626583619145697,0.010226789406616522,-2.534452317489705,-0.19662255632006442,KILL
GIGAUSD,30,bb_squeeze_breakout,7,-0.08661676106797245,-0.01237382300971035,0.14285714285714285,0.04160402815797402,-0.07307903962351445,0.00433328692583977,-4.601684229502255,2.5598194130925505,3,-0.04518840000000013,-0.015062800000000043,0.0,0.0,-0.029898712056160112,0.007457868617174013,0.0,-0.2004162033629952,KILL
HYPEUSD,60,rsi_momentum_thrust,21,-0.08008937544392347,-0.003813779783043975,0.23809523809523808,0.6176582839333549,-0.10686498557583826,0.014769272004762852,-0.9812474534865243,1.857142857142857,21,-0.08008937544392347,-0.003813779783043975,0.23809523809523808,0.6176582839333549,-0.10686498557583826,0.014769272004762852,-0.9812474534865243,-0.21003591314467393,KILL
DOGUSD,30,red_streak_reversal,12,-0.11228882677739116,-0.009357402231449263,0.08333333333333333,0.12700622174049264,-0.09522762147453338,0.005420782220556346,-3.7663311489228444,1.735414134398333,6,-0.0421206638284346,-0.007020110638072434,0.16666666666666666,0.2794570445084344,-0.04463849635605705,0.00543918536784634,-1.4610686956343502,-0.2131331340092715,KILL
SOLUSD,15,red_streak_reversal,25,-0.12059792122578994,-0.004823916849031598,0.24,0.1425597126647987,-0.11168337369307448,0.002693688752743597,-4.1517175098007915,3.7196770833333335,9,-0.03508699728967324,-0.0038985552544081375,0.3333333333333333,0.22457762722723784,-0.035570530738776994,0.003735154628660241,-1.799793936654022,-0.21474559225830772,KILL
GIGAUSD,60,red_streak_reversal,9,-0.08771400000000018,-0.00974600000000002,0.1111111111111111,0.16104904736399012,-0.0879733388781491,0.004442750050166971,-2.9328919650917986,0.84813399714407,5,-0.06534499999999988,-0.013068999999999975,0.0,0.0,-0.051260106937813174,0.002123974191847777,-588557474226408.4,-0.215060419650918,KILL
COQUSD,15,atr_squeeze_expand,12,-0.05392354767586327,-0.004493628972988606,0.25,0.602231637058306,-0.1007927825166298,0.0237826130402025,-0.8016910884075759,3.147300112857019,7,-0.10543959999999986,-0.015062799999999979,0.0,0.0,-0.08704106466547319,0.01079615147922259,-671488786909823.1,-0.2200998585599388,KILL
HYPEUSD,30,bb_squeeze_breakout,9,-0.07674818475165868,-0.00852757608351763,0.1111111111111111,0.1095978562184235,-0.0691166315677416,0.006843549019028987,-2.8819607942662704,3.2222222222222223,9,-0.07674818475165868,-0.00852757608351763,0.1111111111111111,0.1095978562184235,-0.0691166315677416,0.006843549019028987,-2.8819607942662704,-0.2206900698218094,KILL
SOLUSD,60,momentum_breakout_trail,24,-0.12278329531145848,-0.005115970637977437,0.2916666666666667,0.5666848312645612,-0.18146744272896612,0.014173635613938343,-1.1241513953154303,2.6666666666666665,15,-0.06235466843216331,-0.004156977895477554,0.4,0.5815947907269261,-0.08077955803616618,0.015060170479008584,-0.9530084139346116,-0.22755681191285776,KILL
GIGAUSD,15,rsi_momentum_thrust,74,-0.2301073669255318,-0.0031095590125071863,0.33783783783783783,0.6043463174327962,-0.2531563479996058,0.011378153687208943,-1.8230757006739544,3.2454018390297583,31,0.013211743004003296,0.0004261852581936547,0.4838709677419355,1.0680825751784104,-0.06820639102017317,0.014408486798178174,0.14956237493355168,-0.2285205094262664,KILL
HYPEUSD,30,triple_confluence,4,-0.06380041545886461,-0.015950103864716153,0.0,0.0,-0.04507606009581902,0.001480602355140359,-7.583024232648346,2.25,4,-0.06380041545886461,-0.015950103864716153,0.0,0.0,-0.04507606009581902,0.001480602355140359,-7.583024232648346,-0.23533128097364497,KILL
SOLUSD,15,volume_climax_reversal,25,-0.11387487279662145,-0.004554994911864858,0.12,0.2648671180759143,-0.10317787101357012,0.004611769786306627,-2.778859889919094,3.399704861111111,11,-0.06421793100164064,-0.005837993727421876,0.09090909090909091,0.2077331022162868,-0.07829013708001277,0.005963234094161652,-2.11504849810188,-0.23799036819827335,KILL
SOLUSD,15,atr_squeeze_expand,6,-0.07227357767992071,-0.012045596279986784,0.0,0.0,-0.06639829678366317,0.005678240768626701,-6.871616132460953,4.499609375,5,-0.06822768814371272,-0.013645537628742543,0.0,0.0,-0.05212057863553467,0.004248144198950232,-15.555285392671598,-0.24333127122009932,KILL
COQUSD,60,deep_vwap_pullback,18,-0.16047450000000074,-0.008915250000000041,0.16666666666666666,0.28975356507422095,-0.1373275031434395,0.017306743871843833,-2.674058567165159,0.5034541314499633,5,-0.038428700000000204,-0.007685740000000041,0.2,0.36219195634277546,-0.04451115373620046,0.02105770666484159,-1.0418432275188312,-0.24485813567165263,KILL
SOLUSD,15,triple_confluence,12,-0.10771663436762369,-0.008976386197301974,0.08333333333333333,0.026333173080912178,-0.10026962573444474,0.004440763998641535,-4.4439799647004445,5.666174768518519,6,-0.06200090922283652,-0.010333484870472753,0.16666666666666666,0.04487828536244776,-0.0433431951073078,0.0061005160985786455,-2.8179387197820267,-0.24515779784888292,KILL
COQUSD,15,red_streak_reversal,9,-0.10549970834634759,-0.011722189816260843,0.0,0.0,-0.08883767415698565,0.006988388583003571,-8.703668830091827,1.6420696240993142,3,-0.03920699999999988,-0.01306899999999996,0.0,0.0,-0.025967201238999964,0.006334649261197607,-353123708877586.06,-0.25134689664726567,KILL
COQUSD,30,momentum_breakout,9,-0.12268676100425835,-0.013631862333806484,0.1111111111111111,0.15053340762000203,-0.10059415008763402,0.010286224038254755,-3.0829894629384755,1.5777430495263454,6,-0.0685262610042583,-0.011421043500709716,0.16666666666666666,0.24085345219200338,-0.05318859756996452,0.012044133783804237,-1.7219929752923155,-0.2563060471400305,KILL
GIGAUSD,60,deep_vwap_pullback,12,-0.09366644859901485,-0.007805537383251238,0.16666666666666666,0.3178540496463231,-0.11585753132921349,0.011581994730150202,-1.908659611026758,1.669763806877388,9,-0.09588876162831894,-0.010654306847590993,0.1111111111111111,0.18539007821448608,-0.08445390000545082,0.010808102175348753,-2.61696537504843,-0.25658618715176085,KILL
DOGUSD,30,triple_confluence,8,-0.11582659813932616,-0.01447832476741577,0.125,0.047426238185207324,-0.09398850926703427,0.0067553610376693,-4.9045500021691195,2.107288591769404,5,-0.06166609813932622,-0.012333219627865244,0.2,0.08551791368267185,-0.0430919099541417,0.009662219865011413,-2.6702591064153323,-0.25737124537000666,KILL
COQUSD,30,momentum_breakout_trail,38,-0.16180576422689952,-0.004258046427023671,0.3157894736842105,0.6552857548889954,-0.24384989294055512,0.034612261549748745,-1.1570028715966232,0.5900147138117912,19,-0.05611974599048608,-0.0029536708416045307,0.3684210526315789,0.7409562966069088,-0.09168677720412156,0.014751120961023016,-0.5835553248775783,-0.2575554119285949,KILL
SOLUSD,30,quiet_then_burst,19,-0.12782349972940998,-0.006727552617337367,0.21052631578947367,0.3422582482740241,-0.14165161247831787,0.007620548423656004,-2.1182895392017413,2.526315789473684,12,-0.07415229180531979,-0.006179357650443316,0.16666666666666666,0.4196255463193116,-0.06933977391918049,0.0080029767313618,-1.3492996171121794,-0.26023483282940707,KILL
DOGUSD,30,bb_lower_bounce,18,-0.12191032842788141,-0.006772796023771189,0.2222222222222222,0.2877717428416129,-0.10430633096329887,0.008046465661629107,-2.6729974263602982,1.5425903416874072,12,-0.0789878412248769,-0.006582320102073075,0.25,0.30346316735530143,-0.06606220870743451,0.006701635476160465,-2.068550015854057,-0.2671220645287997,KILL
HYPEUSD,15,quiet_then_burst,24,-0.10290762498515571,-0.004287817707714821,0.2916666666666667,0.545628190965922,-0.10314627074552926,0.01125227363809487,-1.3587466739614733,2.9923560387294037,24,-0.10290762498515571,-0.004287817707714821,0.2916666666666667,0.545628190965922,-0.10314627074552926,0.01125227363809487,-1.3587466739614733,-0.270856529202504,KILL
