label,cost_model,trades_full,net_full,win_full,avg_full,max_dd,avg_mfe,avg_hold,trades_recent,net_recent,win_recent,avg_recent
trend10__score43__vwapna__closena__compna__hold12_t35_s12,maker_mid,10,0.051913244290701425,0.5,0.005191324429070143,-0.021373566734619924,0.02205547288843049,6.3,7,0.045567128728217575,0.5714285714285714,0.006509589818316797
trend8__score43__vwap25__closena__compna__hold12_t35_s12,maker_mid,4,0.051702179479663615,0.5,0.012925544869915904,-0.00023982052033622833,0.030743517856351578,5.5,3,0.06569017947966371,0.6666666666666666,0.021896726493221236
trend9__score43__vwap25__closena__compna__hold12_t35_s12,maker_mid,4,0.051702179479663615,0.5,0.012925544869915904,-0.00023982052033622833,0.030743517856351578,5.5,3,0.06569017947966371,0.6666666666666666,0.021896726493221236
trend10__score43__vwap25__closena__compna__hold12_t35_s12,maker_mid,4,0.051702179479663615,0.5,0.012925544869915904,-0.00023982052033622833,0.030743517856351578,5.5,3,0.06569017947966371,0.6666666666666666,0.021896726493221236
trend9__scorena__vwapna__closena__compna__hold6_t25_s10,maker_mid,17,0.05093439566472041,0.4117647058823529,0.0029961409214541417,-0.023836239900000177,0.015016077644885065,3.5294117647058822,8,0.020725179479663233,0.375,0.002590647434957904
trend8__scorena__vwap25__closena__comp140__hold8_t35_s12,maker_mid,4,0.048940215355712136,0.75,0.012235053838928034,0.0,0.02480868546297685,7.5,1,0.0329649999999999,1.0,0.0329649999999999
trend8__scorena__vwap25__close75__comp140__hold8_t35_s12,maker_mid,4,0.048940215355712136,0.75,0.012235053838928034,0.0,0.02480868546297685,7.5,1,0.0329649999999999,1.0,0.0329649999999999
trend9__scorena__vwap25__closena__comp140__hold8_t35_s12,maker_mid,4,0.048940215355712136,0.75,0.012235053838928034,0.0,0.02480868546297685,7.5,1,0.0329649999999999,1.0,0.0329649999999999
trend9__scorena__vwap25__close75__comp140__hold8_t35_s12,maker_mid,4,0.048940215355712136,0.75,0.012235053838928034,0.0,0.02480868546297685,7.5,1,0.0329649999999999,1.0,0.0329649999999999
trend9__score46__vwapna__close75__compna__hold8_t30_s10,maker_mid,6,0.04853214452877441,0.6666666666666666,0.008088690754795735,-0.011990000000000172,0.01670816739669319,3.5,5,0.04045442082560484,0.6,0.008090884165120969
trend10__score46__vwapna__close75__compna__hold8_t30_s10,maker_mid,6,0.04853214452877441,0.6666666666666666,0.008088690754795735,-0.011990000000000172,0.01670816739669319,3.5,5,0.04045442082560484,0.6,0.008090884165120969
trend10__scorena__vwap25__closena__compna__shared_default,maker_mid,6,0.048516399406768405,0.3333333333333333,0.008086066567794734,-0.031711352706727626,0.0213092863176252,5.833333333333333,3,0.08567017947966371,0.6666666666666666,0.028556726493221236
trend8__score46__vwap30__closena__compna__shared_default,maker_mid,4,0.048288673954535365,0.5,0.012072168488633841,-0.0008482938709107787,0.0298919004098408,8.25,4,0.048288673954535365,0.5,0.012072168488633841
trend8__scorena__vwap25__closena__compna__hold8_t30_s10,maker_mid,7,0.04722215104517324,0.5714285714285714,0.006746021577881891,-0.013513810019212188,0.01735387172867933,5.285714285714286,3,0.06443442082560501,1.0,0.02147814027520167
trend9__scorena__vwap25__closena__compna__hold8_t30_s10,maker_mid,7,0.04722215104517324,0.5714285714285714,0.006746021577881891,-0.013513810019212188,0.01735387172867933,5.285714285714286,3,0.06443442082560501,1.0,0.02147814027520167
trend8__score46__vwap30__close75__compna__hold8_t35_s12,maker_mid,3,0.04688965229309406,1.0,0.01562988409769802,0.0,0.01873834621771874,6.0,3,0.04688965229309406,1.0,0.01562988409769802
trend9__scorena__vwap30__closena__compna__hold12_t35_s12,maker_mid,9,0.04656172379127581,0.5555555555555556,0.005173524865697312,-0.014224465910897913,0.020748756374977317,7.444444444444445,5,0.058604990953903986,0.6,0.011720998190780797
trend8__scorena__vwap30__closena__compna__hold12_t35_s12,maker_mid,9,0.04608070066281797,0.5555555555555556,0.005120077851424219,-0.014224465910897913,0.020916642959725708,7.444444444444445,5,0.05812396782544616,0.6,0.011624793565089232
trend9__scorena__vwapna__close75__compna__hold8_t30_s10,maker_mid,14,0.04583264495019834,0.5,0.003273760353585596,-0.023836239900000316,0.014377044086812937,4.714285714285714,7,0.016474420825604838,0.42857142857142855,0.0023534886893721197
trend8__score46__vwap25__closena__compna__hold6_t25_s10,maker_mid,3,0.04571017947966352,0.6666666666666666,0.015236726493221173,0.0,0.03181551758356648,3.0,3,0.04571017947966352,0.6666666666666666,0.015236726493221173
trend9__score46__vwap30__closena__compna__hold6_t25_s10,maker_mid,3,0.04571017947966352,0.6666666666666666,0.015236726493221173,0.0,0.03181551758356648,3.0,3,0.04571017947966352,0.6666666666666666,0.015236726493221173
trend9__score46__vwap25__closena__compna__hold6_t25_s10,maker_mid,3,0.04571017947966352,0.6666666666666666,0.015236726493221173,0.0,0.03181551758356648,3.0,3,0.04571017947966352,0.6666666666666666,0.015236726493221173
trend10__score46__vwap30__closena__compna__hold6_t25_s10,maker_mid,3,0.04571017947966352,0.6666666666666666,0.015236726493221173,0.0,0.03181551758356648,3.0,3,0.04571017947966352,0.6666666666666666,0.015236726493221173
trend10__score46__vwap25__closena__compna__hold6_t25_s10,maker_mid,3,0.04571017947966352,0.6666666666666666,0.015236726493221173,0.0,0.03181551758356648,3.0,3,0.04571017947966352,0.6666666666666666,0.015236726493221173
trend8__score46__vwap30__closena__compna__hold6_t25_s10,maker_mid,4,0.04519106967739424,0.5,0.01129776741934856,-0.0005191098022693423,0.024232231330250105,3.75,4,0.04519106967739424,0.5,0.01129776741934856
trend8__scorena__vwap25__closena__comp140__shared_default,maker_mid,4,0.044899732837371864,0.75,0.011224933209342966,0.0,0.02480868546297685,9.5,1,0.042954999999999945,1.0,0.042954999999999945
trend8__scorena__vwap25__close75__comp140__shared_default,maker_mid,4,0.044899732837371864,0.75,0.011224933209342966,0.0,0.02480868546297685,9.5,1,0.042954999999999945,1.0,0.042954999999999945
trend9__scorena__vwap25__closena__comp140__shared_default,maker_mid,4,0.044899732837371864,0.75,0.011224933209342966,0.0,0.02480868546297685,9.5,1,0.042954999999999945,1.0,0.042954999999999945
trend9__scorena__vwap25__close75__comp140__shared_default,maker_mid,4,0.044899732837371864,0.75,0.011224933209342966,0.0,0.02480868546297685,9.5,1,0.042954999999999945,1.0,0.042954999999999945
trend10__scorena__vwapna__closena__compna__shared_default,maker_mid,15,0.04449868878275465,0.4666666666666667,0.0029665792521836433,-0.033681509775000146,0.01907844846307698,7.0,8,0.04256812872821747,0.5,0.005321016091027184
trend9__scorena__vwapna__close75__compna__hold8_t35_s12,maker_mid,14,0.04423851403418103,0.6428571428571429,0.0031598938595843594,-0.027780335855999923,0.018059885261985795,6.0,7,0.009823573442219121,0.5714285714285714,0.0014033676346027317
trend8__scorena__vwap25__close75__compna__hold8_t35_s12,maker_mid,6,0.04344663618131682,0.6666666666666666,0.00724110603021947,-0.013988000000000134,0.018289944600543912,6.833333333333333,2,0.04145942082560468,1.0,0.02072971041280234
trend9__scorena__vwap25__close75__compna__hold8_t35_s12,maker_mid,6,0.04344663618131682,0.6666666666666666,0.00724110603021947,-0.013988000000000134,0.018289944600543912,6.833333333333333,2,0.04145942082560468,1.0,0.02072971041280234
trend8__score43__vwap30__closena__comp140__shared_default,maker_mid,1,0.042954999999999945,1.0,0.042954999999999945,0.0,0.05705697810960974,6.0,1,0.042954999999999945,1.0,0.042954999999999945
trend8__score43__vwap30__close75__comp140__shared_default,maker_mid,1,0.042954999999999945,1.0,0.042954999999999945,0.0,0.05705697810960974,6.0,1,0.042954999999999945,1.0,0.042954999999999945
trend8__score43__vwap25__closena__comp140__shared_default,maker_mid,1,0.042954999999999945,1.0,0.042954999999999945,0.0,0.05705697810960974,6.0,1,0.042954999999999945,1.0,0.042954999999999945
trend8__score43__vwap25__close75__comp140__shared_default,maker_mid,1,0.042954999999999945,1.0,0.042954999999999945,0.0,0.05705697810960974,6.0,1,0.042954999999999945,1.0,0.042954999999999945
trend9__score43__vwap30__closena__comp140__shared_default,maker_mid,1,0.042954999999999945,1.0,0.042954999999999945,0.0,0.05705697810960974,6.0,1,0.042954999999999945,1.0,0.042954999999999945
trend9__score43__vwap30__close75__comp140__shared_default,maker_mid,1,0.042954999999999945,1.0,0.042954999999999945,0.0,0.05705697810960974,6.0,1,0.042954999999999945,1.0,0.042954999999999945
trend9__score43__vwap25__closena__comp140__shared_default,maker_mid,1,0.042954999999999945,1.0,0.042954999999999945,0.0,0.05705697810960974,6.0,1,0.042954999999999945,1.0,0.042954999999999945
trend9__score43__vwap25__close75__comp140__shared_default,maker_mid,1,0.042954999999999945,1.0,0.042954999999999945,0.0,0.05705697810960974,6.0,1,0.042954999999999945,1.0,0.042954999999999945
trend10__score43__vwap30__closena__comp140__shared_default,maker_mid,1,0.042954999999999945,1.0,0.042954999999999945,0.0,0.05705697810960974,6.0,1,0.042954999999999945,1.0,0.042954999999999945
trend10__score43__vwap30__close75__comp140__shared_default,maker_mid,1,0.042954999999999945,1.0,0.042954999999999945,0.0,0.05705697810960974,6.0,1,0.042954999999999945,1.0,0.042954999999999945
trend10__score43__vwap25__closena__comp140__shared_default,maker_mid,1,0.042954999999999945,1.0,0.042954999999999945,0.0,0.05705697810960974,6.0,1,0.042954999999999945,1.0,0.042954999999999945
