cost_model,branch,mask,exit,trades_full,net_full,net_recent,win_full,max_dd
taker_like,giga5_union,trend_t008,vwap_003__score_43__shared_default,5.0,0.049908130159957195,0.07088625257079607,0.6,-0.006534218041987991
taker_like,coq3_momaccel,trend_t008,hold12_t35_s12,5.0,0.049748899999999874,0.010528699999999953,0.6,-0.018162800000000097
taker_like,coq3_momaccel,trend_t008,hold8_t35_s12,5.0,0.049748899999999874,0.010528699999999953,0.6,-0.018162800000000097
taker_like,coq3_momaccel,trend_t009,hold12_t35_s12,5.0,0.049748899999999874,0.010528699999999953,0.6,-0.018162800000000097
taker_like,coq3_momaccel,trend_t009,hold8_t35_s12,5.0,0.049748899999999874,0.010528699999999953,0.6,-0.018162800000000097
taker_like,coq3_momaccel,base,hold12_t35_s12,8.0,0.042114799999999855,0.002894599999999928,0.5,-0.03599571269616001
taker_like,coq3_momaccel,base,hold8_t35_s12,8.0,0.042114799999999855,0.002894599999999928,0.5,-0.03599571269616001
taker_like,coq3_momaccel,trend_t008,score_43__hold12_t35_s12,3.0,0.03922019999999997,0.028691499999999932,0.6666666666666666,0.0
taker_like,coq3_momaccel,trend_t008,score_43__hold8_t35_s12,3.0,0.03922019999999997,0.028691499999999932,0.6666666666666666,0.0
taker_like,coq3_momaccel,trend_t008,hold8_t30_s10,5.0,0.038782999999999936,0.007537999999999864,0.6,-0.01616900000000018
taker_like,coq3_momaccel,trend_t009,hold8_t30_s10,5.0,0.038782999999999936,0.007537999999999864,0.6,-0.01616900000000018
taker_like,giga5_union,trend_t008,vwap_0025__shared_default,7.0,0.03285903361752594,0.07078678195801189,0.2857142857142857,-0.03248058262065244
taker_like,coq3_momaccel,score_43,hold12_t35_s12,6.0,0.031586099999999936,0.02105739999999991,0.5,-0.018162799999999972
taker_like,coq3_momaccel,score_43,hold8_t35_s12,6.0,0.031586099999999936,0.02105739999999991,0.5,-0.018162799999999972
taker_like,coq3_momaccel,trend_t008,score_43__hold8_t30_s10,3.0,0.03124499999999994,0.023707,0.6666666666666666,0.0
taker_like,coq3_momaccel,base,hold8_t30_s10,8.0,0.03015200000000006,-0.001093000000000014,0.5,-0.032076563439000075
taker_like,coq3_momaccel,trend_t008,shared_default,5.0,0.027985016706216177,-0.028182483293783527,0.4,-0.028033795695678543
taker_like,coq3_momaccel,trend_t009,shared_default,5.0,0.027985016706216177,-0.028182483293783527,0.4,-0.028033795695678543
taker_like,giga5_union,trend_t008,score_43__shared_default,11.0,0.024261347143867074,0.02323000545662996,0.45454545454545453,-0.046380312815139504
taker_like,giga5_union,trend_t008,vwap_003__score_43__hold8_t35_s12,5.0,0.023220816251628015,0.041383616251627904,0.6,-0.018162799999999923
taker_like,coq3_momaccel,score_43,hold8_t30_s10,6.0,0.02261400000000006,0.01507600000000012,0.5,-0.016168999999999975
taker_like,giga5_union,trend_t008,score_43__hold8_t30_s10,12.0,0.02254017081383006,0.008608416251627934,0.5833333333333334,-0.03207656343899999
taker_like,giga5_union,trend_t008,vwap_0025__hold8_t35_s12,7.0,0.017369376162494135,0.05954641625162786,0.5714285714285714,-0.031913382722853184
taker_like,giga5_union,trend_t008,vwap_003__score_43__hold12_t35_s12,5.0,0.014523181958012027,0.032685981958011916,0.4,-0.024578338346534844
taker_like,coq3_momaccel,close_075,hold12_t35_s12,7.0,0.013423299999999905,-0.0257969,0.42857142857142855,-0.03599571269615979
taker_like,coq3_momaccel,close_075,hold8_t35_s12,7.0,0.013423299999999905,-0.0257969,0.42857142857142855,-0.03599571269615979
taker_like,giga5_union,trend_t009,vwap_003__shared_default,9.0,0.012284011289125138,0.050211759629611066,0.3333333333333333,-0.03248058262065244
taker_like,giga5_union,trend_t008,vwap_003__shared_default,9.0,0.011805004230310306,0.049732752570796235,0.3333333333333333,-0.03248058262065244
taker_like,coq3_momaccel,vwap_0025,hold12_t35_s12,2.0,0.010528699999999943,0.010528699999999943,0.5,-0.01816279999999995
taker_like,coq3_momaccel,vwap_0025,hold8_t35_s12,2.0,0.010528699999999943,0.010528699999999943,0.5,-0.01816279999999995
taker_like,coq3_momaccel,vwap_003,hold12_t35_s12,2.0,0.010528699999999943,0.010528699999999943,0.5,-0.01816279999999995
taker_like,coq3_momaccel,vwap_003,hold8_t35_s12,2.0,0.010528699999999943,0.010528699999999943,0.5,-0.01816279999999995
taker_like,coq3_momaccel,trend_t008,score_43__shared_default,3.0,0.010478016706216384,-0.007028983293783493,0.3333333333333333,-0.0070289832937834515
taker_like,coq3_momaccel,vwap_0025,hold8_t30_s10,2.0,0.0075380000000000655,0.0075380000000000655,0.5,-0.016168999999999878
taker_like,coq3_momaccel,vwap_003,hold8_t30_s10,2.0,0.0075380000000000655,0.0075380000000000655,0.5,-0.016168999999999878
taker_like,coq3_momaccel,close_075,hold8_t30_s10,7.0,0.006445000000000058,-0.02480000000000001,0.42857142857142855,-0.03207656343900015
taker_like,coq3_momaccel,close_075,shared_default,7.0,0.003320629695169469,-0.05284687030483024,0.42857142857142855,-0.05217332303738665
taker_like,giga5_union,trend_t008,vwap_0025__hold12_t35_s12,7.0,0.001992662883538561,0.050848781958011874,0.2857142857142857,-0.043093058252140305
taker_like,giga5_union,trend_t008,vwap_003__score_43__hold8_t30_s10,6.0,0.0010704162516278135,0.017239416251627813,0.5,-0.016169000000000135
taker_like,coq3_momaccel,trend_t008,vwap_0025__hold12_t35_s12,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_0025__hold8_t30_s10,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_0025__hold8_t35_s12,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_0025__shared_default,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_003__close_075__hold12_t35_s12,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_003__close_075__hold8_t30_s10,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_003__close_075__hold8_t35_s12,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_003__close_075__shared_default,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_003__hold12_t35_s12,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_003__hold8_t30_s10,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_003__hold8_t35_s12,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_003__score_43__hold12_t35_s12,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_003__score_43__hold8_t30_s10,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_003__score_43__hold8_t35_s12,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_003__score_43__shared_default,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t008,vwap_003__shared_default,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t009,vwap_003__hold12_t35_s12,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t009,vwap_003__hold8_t30_s10,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t009,vwap_003__hold8_t35_s12,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,trend_t009,vwap_003__shared_default,0.0,0.0,0.0,0.0,0.0
taker_like,coq3_momaccel,base,shared_default,8.0,-0.003708353598614024,-0.05987585359861373,0.375,-0.058835580915159294
taker_like,giga5_union,trend_t008,score_43__hold8_t35_s12,11.0,-0.004586400479533126,-0.00029123086253817626,0.5454545454545454,-0.052148371193925465
taker_like,giga5_union,trend_t008,vwap_0025__hold8_t30_s10,8.0,-0.0047810238375062195,0.0334084162516278,0.5,-0.02797763679626649
taker_like,giga5_union,trend_t008,score_43__hold12_t35_s12,11.0,-0.005142201058078062,-0.008988865156154172,0.36363636363636365,-0.05823299679489863
taker_like,giga5_union,trend_t008,shared_default,16.0,-0.009840443867422829,0.002076505456630205,0.375,-0.04717523847024415
taker_like,coq3_momaccel,vwap_0025,shared_default,2.0,-0.010539870304830255,-0.010539870304830255,0.5,-0.021153499999999905
taker_like,coq3_momaccel,vwap_003,shared_default,2.0,-0.010539870304830255,-0.010539870304830255,0.5,-0.021153499999999905
taker_like,giga5_union,trend_t008,hold8_t30_s10,17.0,-0.010866629985404561,-0.007560583748372096,0.5294117647058824,-0.03405174988742516
taker_like,giga5_union,trend_t009,hold8_t30_s10,17.0,-0.011328654565911866,-0.007560583748372207,0.5294117647058824,-0.034051749887425126
taker_like,giga5_union,trend_t008,vwap_003__hold8_t35_s12,9.0,-0.018956223837505736,0.02322081625162799,0.4444444444444444,-0.0474402117162473
taker_like,giga5_union,trend_t009,vwap_003__hold8_t35_s12,9.0,-0.018956223837505757,0.02322081625162797,0.4444444444444444,-0.04744021171624741
taker_like,coq3_momaccel,score_43,shared_default,6.0,-0.021215353598613818,-0.038722353598613694,0.3333333333333333,-0.03849641482618488
taker_like,giga5_union,trend_t009,shared_default,16.0,-0.021633317072064423,0.0025555125154450437,0.375,-0.05825191093678005
taker_like,giga5_union,trend_t008,vwap_003__close_075__shared_default,8.0,-0.026855495769689652,0.01107225257079629,0.25,-0.03248058262065244
taker_like,giga5_union,trend_t008,vwap_003__hold12_t35_s12,9.0,-0.03433293711646132,0.014523181958012003,0.2222222222222222,-0.06047316765371831
taker_like,giga5_union,trend_t009,vwap_003__hold12_t35_s12,9.0,-0.03433293711646135,0.014523181958011975,0.2222222222222222,-0.06047316765371842
taker_like,giga5_union,trend_t008,vwap_003__hold8_t30_s10,10.0,-0.03711902383750623,0.0010704162516277822,0.4,-0.0416253790212841
taker_like,giga5_union,trend_t009,vwap_003__hold8_t30_s10,10.0,-0.03711902383750634,0.0010704162516276781,0.4,-0.041625379021284215
taker_like,giga5_union,trend_t008,hold8_t35_s12,16.0,-0.04198080127876756,-0.018454030862538218,0.5,-0.052280761800908855
taker_like,giga5_union,trend_t009,hold8_t35_s12,16.0,-0.042442825859274794,-0.01845403086253824,0.5,-0.052716606758603235
taker_like,giga5_union,trend_t008,vwap_003__close_075__hold8_t35_s12,8.0,-0.04764772383750561,-0.005470683748371886,0.375,-0.0474402117162473
taker_like,giga5_union,trend_t008,hold12_t35_s12,16.0,-0.04999698521419461,-0.027151665156154213,0.3125,-0.05901804219825943
taker_like,giga5_union,score_43,shared_default,20.0,-0.0538927147612097,0.01693994004875682,0.35,-0.07810870410122385
taker_like,giga5_union,trend_t008,vwap_003__close_075__hold8_t30_s10,9.0,-0.06082602383750607,-0.022636583748372057,0.3333333333333333,-0.057121338267889024
taker_like,giga5_union,trend_t009,hold12_t35_s12,16.0,-0.062268865477651064,-0.027151665156154227,0.3125,-0.07040228060097663
taker_like,giga5_union,trend_t008,vwap_003__close_075__hold12_t35_s12,8.0,-0.06302443711646119,-0.014168318041987874,0.125,-0.06047316765371831
taker_like,giga5_union,score_43,hold12_t35_s12,20.0,-0.07222727901198461,-0.016172746612857305,0.3,-0.08203215879123979
taker_like,giga5_union,vwap_0025,shared_default,23.0,-0.08932087133244103,0.058000946872226455,0.2608695652173913,-0.14386427918042166
taker_like,giga5_union,vwap_003,shared_default,24.0,-0.11047437133244087,0.036847446872226616,0.25,-0.14386427918042166
taker_like,giga5_union,score_43,hold8_t30_s10,22.0,-0.11123093681659783,-0.017235515835093904,0.3181818181818182,-0.10191444160567195
taker_like,giga5_union,vwap_0025,hold12_t35_s12,23.0,-0.1121089581152584,0.03716913082339646,0.2608695652173913,-0.14624723372310755
taker_like,giga5_union,vwap_003,hold12_t35_s12,24.0,-0.13027175811525832,0.019006330823396547,0.25,-0.14624723372310755
taker_like,giga5_union,score_43,hold8_t35_s12,21.0,-0.14196866723066734,-0.021771122069966488,0.2857142857142857,-0.1433433940660416
taker_like,giga5_union,vwap_0025,hold8_t35_s12,24.0,-0.15644292350916,0.025133461351425357,0.2916666666666667,-0.1790634931912759
taker_like,giga5_union,vwap_003,hold8_t35_s12,25.0,-0.17460572350915993,0.0069706613514254456,0.28,-0.1790634931912759
taker_like,giga5_union,vwap_0025,hold8_t30_s10,25.0,-0.17687008937851384,-0.006991473053963675,0.28,-0.1689183602513972
taker_like,giga5_union,base,shared_default,35.0,-0.18921052033123759,-0.010808800241939422,0.2571428571428571,-0.18624640728255998
taker_like,giga5_union,vwap_003,hold8_t30_s10,26.0,-0.19303908937851386,-0.023160473053963706,0.2692307692307692,-0.16927646679397076
taker_like,giga5_union,base,hold12_t35_s12,35.0,-0.197045107114055,-0.022668516290769658,0.2571428571428571,-0.18105054836150697
taker_like,giga5_union,close_075,hold8_t30_s10,31.0,-0.2107594401471894,-0.023160473053963453,0.2903225806451613,-0.1843199386222436
taker_like,giga5_union,close_075,shared_default,30.0,-0.2228677869286712,-0.025112034647328196,0.2,-0.19371361998180459
taker_like,giga5_union,close_075,hold12_t35_s12,30.0,-0.22372407371148859,-0.027002750696158363,0.2,-0.19389813302040593
taker_like,giga5_union,base,hold8_t30_s10,37.0,-0.2320900895287901,-0.031791473053963584,0.2972972972972973,-0.20208170709214254
taker_like,giga5_union,close_075,hold8_t35_s12,30.0,-0.2565620799765877,-0.03903842016812946,0.26666666666666666,-0.22073014061202573
taker_like,giga5_union,base,hold8_t35_s12,36.0,-0.2669212949527996,-0.03470418576274076,0.2777777777777778,-0.23704144259692134
