pair,interval,strategy,trades_full,net_full,win_full,dd_full,avg_mfe_full,trades_recent,net_recent,win_recent,score,verdict,cost_model,side_cost_pct
GIGAUSD,3,vwap_reclaim_trend,6,0.02779273863870202,0.6666666666666666,-0.006552774983727784,0.009335306912194344,3,0.03178496302019673,1.0,0.08964978892199006,KILL,maker_mid,0.001
DOGUSD,5,vwap_reclaim_trend,2,0.005041796140986765,1.0,0.0,0.005069269398657927,1,0.002924325982279319,1.0,0.0719152374755751,KILL,maker_mid,0.001
HYPEUSD,3,momentum_breakout,7,0.05799330302833905,0.5714285714285714,-0.004774923683883617,0.017551716101786092,2,-0.004780624154647861,0.0,0.0635025544702779,KILL,maker_mid,0.001
GIGAUSD,3,breakout_asymmetric,3,0.02305493675243353,0.6666666666666666,0.0,0.019864985862545703,1,0.020944572668710748,1.0,0.06247020061709779,KILL,maker_mid,0.001
GIGAUSD,5,atr_squeeze_expand,11,-0.013323843543451508,0.36363636363636365,-0.0504620350592683,0.008901936457647657,5,0.05113811639029897,0.8,0.060229267598392,KILL,maker_mid,0.001
GIGAUSD,5,breakout_scalp,99,-0.04995095728418675,0.4444444444444444,-0.13600372739862823,0.008848952341547024,42,0.07690774624468744,0.5476190476190477,0.059908669103960206,KILL,maker_mid,0.001
GIGAUSD,1,momentum_accel,122,-0.023493228370384034,0.4344262295081967,-0.15010400436246615,0.00823750130722294,59,0.05172559939222088,0.4576271186440678,0.05241318264906873,KILL,maker_mid,0.001
HYPEUSD,3,atr_squeeze_expand,5,0.02751353835013126,0.8,-0.0017014189376742272,0.009382355459713932,1,0.0012965703671645734,1.0,0.04950723515841959,KILL,maker_mid,0.001
COQUSD,5,bb_lower_bounce,1,0.016982000000000053,1.0,0.0,0.023704287799243495,1,0.016982000000000053,1.0,0.04245500000000013,KILL,maker_mid,0.001
GIGAUSD,1,vwap_reclaim_trend,3,0.012642416422293246,0.6666666666666666,-0.0019980019980018015,0.005552358498597032,2,0.009337026160381234,0.5,0.03752135249778843,KILL,maker_mid,0.001
COQUSD,1,breakout_asymmetric,8,0.003687469393567455,0.25,-0.03260898707329891,0.012301727428239956,3,0.02122136385353779,0.3333333333333333,0.03612108746670755,KILL,maker_mid,0.001
GIGAUSD,1,breakout_asymmetric,3,0.005209668760971287,1.0,0.0,0.013798599461454009,1,0.0030216696883362815,1.0,0.03455177292741077,KILL,maker_mid,0.001
COQUSD,1,red_streak_reversal,9,0.04383073269587101,0.5555555555555556,-0.019066051789194308,0.023839279663052288,3,-0.019156719647704268,0.0,0.026459146867002806,KILL,maker_mid,0.001
DOGUSD,5,volume_climax_reversal,14,0.026840144970921465,0.6428571428571429,-0.021875909713080732,0.007209962456225183,5,-0.009457265689905237,0.6,0.019411563305359498,KILL,maker_mid,0.001
COQUSD,5,volume_climax_reversal,1,0.018979999999999997,1.0,0.0,0.02562559109488438,0,0.0,0.0,0.018979999999999997,KILL,maker_mid,0.001
GIGAUSD,3,quiet_then_burst,39,-0.0008194041450515499,0.41025641025641024,-0.10233094061404117,0.008000001865536364,13,0.012539039282005948,0.3076923076923077,0.017882596534290682,KILL,maker_mid,0.001
DOGUSD,1,breakout_asymmetric,1,0.01699146519442518,1.0,0.0,0.033849871059173475,0,0.0,0.0,0.01699146519442518,KILL,maker_mid,0.001
COQUSD,5,deep_vwap_pullback,14,-0.0034482125865477053,0.42857142857142855,-0.03846012648961424,0.01702636639306332,8,0.013434936763597749,0.5,0.01612529090107741,KILL,maker_mid,0.001
COQUSD,3,bb_squeeze_breakout,7,-0.002187155534669416,0.42857142857142855,-0.034061141506434266,0.01039279032544311,3,0.01180374147939156,0.6666666666666666,0.014906348947961605,KILL,maker_mid,0.001
DOGUSD,3,bb_squeeze_breakout,21,0.01235174778884629,0.47619047619047616,-0.023118428787131582,0.008155977557028973,7,-0.0003860071537328258,0.5714285714285714,0.014221320496718232,KILL,maker_mid,0.001
GIGAUSD,3,rsi_oversold_trend,1,0.01299246952410349,1.0,0.0,0.014915898848534281,0,0.0,0.0,0.01299246952410349,KILL,maker_mid,0.001
COQUSD,1,bb_squeeze_breakout,7,-0.00944705566774573,0.42857142857142855,-0.02580731185600007,0.01372267098498181,2,0.015837098107235104,0.5,0.012173884615191305,KILL,maker_mid,0.001
DOGUSD,3,volume_climax_reversal,20,-0.007501823864795254,0.45,-0.04566522333652718,0.006141076872549567,11,0.012736590075106968,0.5454545454545454,0.009763661718612723,KILL,maker_mid,0.001
HYPEUSD,3,triple_confluence,30,0.021870725622035958,0.43333333333333335,-0.024228054463394745,0.006724313323872711,12,-0.015012739490021909,0.25,0.004942862047643401,KILL,maker_mid,0.001
HYPEUSD,1,momentum_breakout,4,0.001909701711809042,0.5,-0.010971327071355104,0.010897365642408063,0,0.0,0.0,0.002480686339781728,KILL,maker_mid,0.001
GIGAUSD,1,macd_trend_long,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
GIGAUSD,1,dip_buy_confluence,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
GIGAUSD,3,macd_trend_long,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
GIGAUSD,3,dip_buy_confluence,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
GIGAUSD,5,macd_trend_long,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
GIGAUSD,5,rsi_oversold_trend,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
GIGAUSD,5,dip_buy_confluence,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
DOGUSD,1,rsi_oversold_trend,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
DOGUSD,1,dip_buy_confluence,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
DOGUSD,3,macd_trend_long,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
DOGUSD,3,dip_buy_confluence,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
DOGUSD,5,macd_trend_long,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
DOGUSD,5,rsi_oversold_trend,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
DOGUSD,5,dip_buy_confluence,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
DOGUSD,5,breakout_asymmetric,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
COQUSD,1,macd_trend_long,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
COQUSD,1,vwap_reclaim_trend,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
COQUSD,1,dip_buy_confluence,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
COQUSD,3,macd_trend_long,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
COQUSD,3,rsi_oversold_trend,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
COQUSD,3,dip_buy_confluence,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
COQUSD,5,rsi_oversold_trend,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
COQUSD,5,vwap_reclaim_trend,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
COQUSD,5,dip_buy_confluence,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
HYPEUSD,1,macd_trend_long,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
HYPEUSD,1,dip_buy_confluence,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
HYPEUSD,1,breakout_asymmetric,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
HYPEUSD,3,rsi_oversold_trend,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
HYPEUSD,3,dip_buy_confluence,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
HYPEUSD,5,macd_trend_long,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
HYPEUSD,5,rsi_oversold_trend,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
HYPEUSD,5,dip_buy_confluence,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,KILL,maker_mid,0.001
HYPEUSD,1,atr_squeeze_expand,5,0.0024558956680392763,0.2,-0.01821735127166893,0.007440008439225787,1,-0.003897751994198506,0.0,-0.0026996160106045456,KILL,maker_mid,0.001
DOGUSD,3,atr_squeeze_expand,22,0.030133967225966507,0.45454545454545453,-0.03683630374040319,0.008487690145818304,10,-0.02623956933004601,0.4,-0.004087708637430621,KILL,maker_mid,0.001
COQUSD,5,rsi_momentum_thrust,28,-0.025480092569405532,0.32142857142857145,-0.09353498420843243,0.022296171445058015,13,0.01606466634034376,0.38461538461538464,-0.004128330323122625,KILL,maker_mid,0.001
DOGUSD,3,vwap_reclaim_trend,3,-0.0018393568287380369,0.6666666666666666,-0.010990000000000083,0.005437098220603416,2,-0.0018990909090907948,0.5,-0.005743890848552962,KILL,maker_mid,0.001
GIGAUSD,5,vwap_reclaim_trend,1,-0.006936383454602013,0.0,0.0,0.001247964810717983,0,0.0,0.0,-0.006936383454602013,KILL,maker_mid,0.001
DOGUSD,3,rsi_oversold_trend,1,-0.0032742193867514313,0.0,0.0,0.00283348365189795,1,-0.0032742193867514313,0.0,-0.008185548466878578,KILL,maker_mid,0.001
COQUSD,5,red_streak_reversal,5,0.004989999999999828,0.4,-0.010990000000000109,0.04883613641463924,1,-0.010990000000000055,0.0,-0.010135534554945464,KILL,maker_mid,0.001
DOGUSD,1,atr_squeeze_expand,17,-0.012193366427463936,0.47058823529411764,-0.025807311856000142,0.006630303767147663,5,0.002657518620057586,0.4,-0.010880870757602976,KILL,maker_mid,0.001
COQUSD,1,rsi_oversold_trend,1,-0.010990000000000055,0.0,0.0,0.0,0,0.0,0.0,-0.010990000000000055,KILL,maker_mid,0.001
COQUSD,3,vwap_reclaim_trend,1,-0.010990000000000055,0.0,0.0,9.072662957798627e-06,0,0.0,0.0,-0.010990000000000055,KILL,maker_mid,0.001
HYPEUSD,3,breakout_asymmetric,1,-0.010990000000000055,0.0,0.0,0.0112730206324827,0,0.0,0.0,-0.010990000000000055,KILL,maker_mid,0.001
HYPEUSD,5,breakout_asymmetric,1,-0.010990000000000055,0.0,0.0,0.0,0,0.0,0.0,-0.010990000000000055,KILL,maker_mid,0.001
COQUSD,3,rsi_momentum_thrust,30,-0.07064376211993573,0.3333333333333333,-0.13394243231857167,0.02343912539249445,12,0.04432362685062741,0.5,-0.012025099079207907,KILL,maker_mid,0.001
COQUSD,5,macd_trend_long,1,-0.012988,0.0,0.0,0.022957857490231603,0,0.0,0.0,-0.012988,KILL,maker_mid,0.001
HYPEUSD,3,macd_trend_long,1,-0.012988000000000222,0.0,0.0,0.012838411212395151,0,0.0,0.0,-0.012988000000000222,KILL,maker_mid,0.001
HYPEUSD,1,rsi_oversold_trend,2,-0.002557173075611874,0.0,-0.0024948912178186563,0.000591561158031495,2,-0.002557173075611874,0.0,-0.01690499071870504,KILL,maker_mid,0.001
DOGUSD,3,bb_lower_bounce,13,0.0072590200928882576,0.5384615384615384,-0.03104245160172781,0.008357513075198173,7,-0.018747258884451057,0.42857142857142855,-0.018668346544267207,KILL,maker_mid,0.001
GIGAUSD,5,breakout_asymmetric,2,-0.002525077825400346,0.5,-0.0109899999999999,0.01512640825767797,1,-0.010989999999999944,0.0,-0.020307989892453967,KILL,maker_mid,0.001
HYPEUSD,3,bb_squeeze_breakout,52,0.004238539167241151,0.36538461538461536,-0.05188387107240656,0.005208212086725941,37,-0.016899095488553395,0.35135135135135137,-0.020458198708271993,KILL,maker_mid,0.001
COQUSD,5,momentum_breakout_trail,47,0.06053405464678563,0.40425531914893614,-0.10991855665080476,0.022063886912731086,20,-0.05624675437776794,0.3,-0.020589298889824113,KILL,maker_mid,0.001
DOGUSD,5,red_streak_reversal,17,-0.014256023279903385,0.47058823529411764,-0.05072508014268537,0.007156620324760845,7,-0.0035825853370318184,0.5714285714285714,-0.022886948272677392,KILL,maker_mid,0.001
DOGUSD,5,momentum_breakout,11,-0.004054048851157455,0.45454545454545453,-0.03171447977500001,0.01450743826389918,5,-0.01231024171437689,0.4,-0.023419230826905484,KILL,maker_mid,0.001
GIGAUSD,1,rsi_oversold_trend,1,-0.009883449883449691,0.0,0.0,0.0009743343076678013,1,-0.009883449883449691,0.0,-0.024708624708624227,KILL,maker_mid,0.001
GIGAUSD,5,bb_squeeze_breakout,11,-0.02797611529992583,0.5454545454545454,-0.02909694739809408,0.00748754949108732,2,0.007968315270580284,0.5,-0.025795557135192423,KILL,maker_mid,0.001
DOGUSD,1,vwap_reclaim_trend,3,-0.014217591259595874,0.3333333333333333,-0.010989999999999892,0.004144999255023762,2,-0.00322759125959593,0.5,-0.02664071949028351,KILL,maker_mid,0.001
DOGUSD,1,momentum_breakout,10,-0.04977842727707127,0.2,-0.055569106879234005,0.005663575842237445,1,0.022920899325393762,1.0,-0.02782566664390023,KILL,maker_mid,0.001
DOGUSD,1,bb_lower_bounce,8,-0.012500761149122352,0.25,-0.029824565512855446,0.0041022876054976065,3,-0.007003097962949734,0.3333333333333333,-0.02849467960291832,KILL,maker_mid,0.001
GIGAUSD,1,volume_spike_trend,83,-0.045478809652608754,0.43373493975903615,-0.12819357420092742,0.008190216548338505,36,0.014326806484023957,0.4166666666666667,-0.028597994345272576,KILL,maker_mid,0.001
COQUSD,3,volume_climax_reversal,3,-0.006996000000000113,0.3333333333333333,-0.02580731185600015,0.013272825640045763,1,-0.012988,0.0,-0.028666438438438583,KILL,maker_mid,0.001
COQUSD,5,bb_squeeze_breakout,1,-0.012988,0.0,0.0,0.0,1,-0.012988,0.0,-0.03247,KILL,maker_mid,0.001
DOGUSD,1,macd_trend_long,1,-0.01298800000000011,0.0,0.0,0.0,1,-0.01298800000000011,0.0,-0.032470000000000276,KILL,maker_mid,0.001
GIGAUSD,1,higher_low_structure,146,-0.07373754180654635,0.4383561643835616,-0.16469842504822427,0.007796491261622488,65,0.029411024091453575,0.4307692307692308,-0.03520046688172003,KILL,maker_mid,0.001
COQUSD,3,momentum_breakout,16,-0.03499641821625121,0.375,-0.06693914452573005,0.0155895279192335,5,0.0027299998777797763,0.6,-0.036201945687573435,KILL,maker_mid,0.001
GIGAUSD,1,bb_lower_bounce,12,-0.018680260883816135,0.3333333333333333,-0.02348640502186639,0.0044386680198110024,6,-0.007414131620999798,0.5,-0.03677305913138131,KILL,maker_mid,0.001
GIGAUSD,5,bb_lower_bounce,6,-0.02478063441226519,0.16666666666666666,-0.02876469660918612,0.004828415077975083,3,-0.0019333993742352007,0.3333333333333333,-0.03816276376744398,KILL,maker_mid,0.001
COQUSD,3,bb_lower_bounce,3,-0.004998000000000058,0.3333333333333333,-0.021859219900000056,0.01390440506929965,2,-0.02198000000000011,0.0,-0.039754786786787025,KILL,maker_mid,0.001
DOGUSD,1,red_streak_reversal,17,-0.016302682369811805,0.35294117647058826,-0.03083133313829362,0.006652409222446763,7,-0.01404196790726231,0.2857142857142857,-0.041840514512119224,KILL,maker_mid,0.001
COQUSD,1,volume_climax_reversal,4,-0.0054768143398452596,0.5,-0.024327332293944126,0.017993557054395537,3,-0.024456814339845256,0.3333333333333333,-0.043964522466804906,KILL,maker_mid,0.001
GIGAUSD,1,volume_climax_reversal,10,-0.01819018257995031,0.3,-0.0254591597591958,0.004575340028338459,5,-0.013645151462760463,0.4,-0.04568963028333946,KILL,maker_mid,0.001
COQUSD,3,red_streak_reversal,9,0.016333551185656492,0.4444444444444444,-0.043240614305363655,0.015198357207033601,4,-0.04396000000000011,0.0,-0.046036481297050874,KILL,maker_mid,0.001
GIGAUSD,3,higher_low_structure,127,-0.1203166333167377,0.4409448818897638,-0.2516047190362089,0.008693319313585269,54,0.05496528791122912,0.46296296296296297,-0.04697186692184721,KILL,maker_mid,0.001
DOGUSD,3,momentum_breakout,12,-0.04349446657415157,0.4166666666666667,-0.06404317049742021,0.0077549618861119845,3,0.0030062024853234615,0.6666666666666666,-0.0511981494210864,KILL,maker_mid,0.001
DOGUSD,1,volume_climax_reversal,21,-0.020567469056230525,0.38095238095238093,-0.04820112509813521,0.004280994797193486,9,-0.02439825258380235,0.3333333333333333,-0.06288562549509304,KILL,maker_mid,0.001
COQUSD,3,higher_low_structure,71,-0.12047124217845917,0.30985915492957744,-0.21584806736318213,0.018024365603520626,32,0.04234556716442428,0.40625,-0.06545811088069438,KILL,maker_mid,0.001
DOGUSD,5,momentum_accel,107,-0.14348013989465913,0.411214953271028,-0.2562552714103073,0.013060948866979599,40,0.05629749897611902,0.525,-0.0691876331108271,KILL,maker_mid,0.001
GIGAUSD,3,red_streak_reversal,8,-0.038536327926656955,0.375,-0.02731736192409501,0.004588494000631382,1,-0.006764578704877011,0.0,-0.07216873368096649,KILL,maker_mid,0.001
GIGAUSD,1,deep_vwap_pullback,50,-0.020448086428127676,0.46,-0.09574225374607288,0.007055340850301204,23,-0.03296851972183101,0.43478260869565216,-0.07291785044323928,KILL,maker_mid,0.001
COQUSD,1,atr_squeeze_expand,22,0.013201750676045343,0.3181818181818182,-0.07828479111022119,0.011855618475112245,6,-0.05866441030472114,0.16666666666666666,-0.07340844436204336,KILL,maker_mid,0.001
COQUSD,5,breakout_asymmetric,11,-0.07427697588999138,0.09090909090909091,-0.08553231507278757,0.012873549706675102,3,0.013643024110008395,0.3333333333333333,-0.07389300452479769,KILL,maker_mid,0.001
HYPEUSD,5,atr_squeeze_expand,12,-0.027298514504549343,0.5,-0.040824414340432866,0.007357929595273131,6,-0.026163867159717413,0.5,-0.07777835486571694,KILL,maker_mid,0.001
DOGUSD,5,momentum_breakout_trail,28,-0.060511696835195194,0.32142857142857145,-0.10069781392760119,0.014199397647623378,10,-0.0074208080154000156,0.3,-0.07943265522735689,KILL,maker_mid,0.001
COQUSD,1,deep_vwap_pullback,19,-0.03283607615439521,0.3157894736842105,-0.07858217630174968,0.015507678077874698,7,-0.0329837499691471,0.2857142857142857,-0.08712943981498426,KILL,maker_mid,0.001
COQUSD,5,momentum_breakout,20,-0.08047073514622605,0.35,-0.1108161364292945,0.015635640043138423,5,0.0027299998777796652,0.6,-0.08842830108049982,KILL,maker_mid,0.001
HYPEUSD,5,bb_lower_bounce,37,-0.01731998685935421,0.4594594594594595,-0.06401437915791737,0.004392286540020917,23,-0.048057030460461836,0.34782608695652173,-0.09336593425864044,KILL,maker_mid,0.001
GIGAUSD,3,bb_lower_bounce,10,-0.033844902235285246,0.3,-0.0498598368711431,0.004835313482680492,4,-0.03651385755070513,0.0,-0.09991226817880525,KILL,maker_mid,0.001
HYPEUSD,5,vwap_reclaim_trend,16,-0.03814369934521833,0.3125,-0.057822127435865345,0.004924804194533977,8,-0.0351839648960206,0.25,-0.10147685966954424,KILL,maker_mid,0.001
HYPEUSD,1,volume_spike_trend,81,-0.06027511133828001,0.32098765432098764,-0.11512166249638028,0.00561118917674238,27,-0.0257061767431932,0.2222222222222222,-0.10644253867066614,KILL,maker_mid,0.001
COQUSD,1,quiet_then_burst,62,-0.043292786180266885,0.3709677419354839,-0.1356917704798777,0.014267733503843923,29,-0.04067215647828182,0.3793103448275862,-0.10791712885897319,KILL,maker_mid,0.001
COQUSD,1,breakout_scalp,79,-0.09654741927041266,0.35443037974683544,-0.13380588552839087,0.013775901907591275,34,-0.0003496312338370222,0.4117647058823529,-0.10801976107162674,KILL,maker_mid,0.001
HYPEUSD,5,momentum_breakout,9,-0.041877065721952156,0.2222222222222222,-0.05598253783480039,0.006277474336807032,4,-0.038598200944665484,0.0,-0.11338624083110986,KILL,maker_mid,0.001
GIGAUSD,1,breakout_scalp,113,-0.06954478913353135,0.40707964601769914,-0.11609562606367275,0.006632755004015216,56,-0.02431538889536078,0.375,-0.11401095666927596,KILL,maker_mid,0.001
DOGUSD,1,bb_squeeze_breakout,27,-0.03719279487958316,0.4074074074074074,-0.059867232544345686,0.006122102304133652,11,-0.0454638631020049,0.2727272727272727,-0.11430699200287249,KILL,maker_mid,0.001
GIGAUSD,1,ema_fast_bounce,84,-0.04370377553941773,0.39285714285714285,-0.06903304658092524,0.006305088493695112,39,-0.044276631965497804,0.358974358974359,-0.1148885603182822,KILL,maker_mid,0.001
HYPEUSD,3,vwap_reclaim_trend,19,-0.045908208628501423,0.21052631578947367,-0.04403513481800599,0.003167009878787591,10,-0.03630099447139701,0.1,-0.11758762855723558,KILL,maker_mid,0.001
GIGAUSD,5,red_streak_reversal,12,-0.06555291159514998,0.25,-0.05977142118847673,0.005095864495374895,4,-0.02246928463834108,0.25,-0.11944373803184885,KILL,maker_mid,0.001
GIGAUSD,1,triple_confluence,36,-0.06504691372255278,0.5277777777777778,-0.06961280889709692,0.007584190741925876,16,-0.029028858285702897,0.5,-0.12103049076150721,KILL,maker_mid,0.001
COQUSD,1,volume_spike_trend,72,-0.01715811802777112,0.375,-0.1383610411017076,0.015106437201305405,33,-0.06877630647917765,0.3333333333333333,-0.1215592422691991,KILL,maker_mid,0.001
DOGUSD,1,momentum_breakout_trail,43,-0.09461351699703391,0.37209302325581395,-0.13502996316399005,0.011097180176787201,11,-0.013026829697807774,0.5454545454545454,-0.12478280987884184,KILL,maker_mid,0.001
DOGUSD,3,triple_confluence,25,-0.06610351897670119,0.4,-0.07877902361834316,0.007765428463528989,11,-0.03310645433154691,0.36363636363636365,-0.1280313457737504,KILL,maker_mid,0.001
GIGAUSD,1,momentum_breakout,14,-0.05478023991302883,0.5,-0.05806574284966821,0.00924151179819177,9,-0.04323799420209595,0.3333333333333333,-0.13653748510230326,KILL,maker_mid,0.001
COQUSD,5,higher_low_structure,63,-0.04754227323589766,0.3333333333333333,-0.17281984001216974,0.018818043905557618,27,-0.05769462540561254,0.3333333333333333,-0.13751821545573384,KILL,maker_mid,0.001
GIGAUSD,1,red_streak_reversal,21,-0.06129892858413588,0.2857142857142857,-0.05601198543294065,0.003275496684381308,7,-0.0382737745671764,0.0,-0.13790348644221156,KILL,maker_mid,0.001
HYPEUSD,1,vwap_reclaim_trend,32,-0.05932210790636694,0.28125,-0.062283480095564614,0.0019197338690185584,18,-0.03575843213100027,0.2777777777777778,-0.1427310308977718,KILL,maker_mid,0.001
HYPEUSD,5,bb_squeeze_breakout,32,-0.0471930855686421,0.3125,-0.06212750777228074,0.005363494883079391,19,-0.060652015981808916,0.2631578947368421,-0.14720746647919308,KILL,maker_mid,0.001
DOGUSD,3,red_streak_reversal,17,-0.07361969211318342,0.29411764705882354,-0.06609805481808911,0.002286459697955803,9,-0.03351008317034465,0.3333333333333333,-0.15316913624247155,KILL,maker_mid,0.001
GIGAUSD,5,ema_fast_bounce,158,-0.09078848611407553,0.4050632911392405,-0.15059331887415173,0.00839428446776967,64,-0.037572198839209925,0.390625,-0.15404998048385302,KILL,maker_mid,0.001
GIGAUSD,3,breakout_scalp,101,-0.11629653730087042,0.40594059405940597,-0.17459267689881508,0.00729184575650741,41,-0.016104907135421676,0.43902439024390244,-0.15425231522292449,KILL,maker_mid,0.001
HYPEUSD,5,red_streak_reversal,37,-0.05867220125270578,0.32432432432432434,-0.056720186576199295,0.002960807011923577,17,-0.052106787517610664,0.29411764705882354,-0.15427755735120857,KILL,maker_mid,0.001
DOGUSD,3,deep_vwap_pullback,40,-0.07111976148578336,0.35,-0.08617209212219566,0.008867132113999216,12,-0.05689042790856147,0.25,-0.16583946808308192,KILL,maker_mid,0.001
COQUSD,1,bb_lower_bounce,2,-0.020233025576963826,0.0,-0.009243025576963803,0.008843597238705203,2,-0.020233025576963826,0.0,-0.16640009000440148,KILL,maker_mid,0.001
COQUSD,3,triple_confluence,18,-0.11851038474154552,0.2222222222222222,-0.12241693986195208,0.013421470853242967,5,-0.021183845330493334,0.4,-0.1694547939223933,KILL,maker_mid,0.001
HYPEUSD,5,quiet_then_burst,40,-0.112712606351974,0.325,-0.14641201211999466,0.0075905760678246555,16,-0.025002921715568616,0.4375,-0.1695176458531309,KILL,maker_mid,0.001
GIGAUSD,5,volume_climax_reversal,12,-0.07487425789919755,0.25,-0.06333666253535003,0.002991462793222303,5,-0.04234812090821238,0.0,-0.17196683097161736,KILL,maker_mid,0.001
HYPEUSD,3,quiet_then_burst,45,-0.08289095715644967,0.3333333333333333,-0.08032246836924922,0.007402742011265372,14,-0.052630633291151585,0.35714285714285715,-0.1738770355873921,KILL,maker_mid,0.001
COQUSD,1,triple_confluence,18,-0.08978922879856188,0.2777777777777778,-0.10565109775221256,0.0090428798023127,6,-0.04863145349747078,0.3333333333333333,-0.17443396832454716,KILL,maker_mid,0.001
COQUSD,3,deep_vwap_pullback,20,-0.09738335831522815,0.25,-0.12774585188243825,0.012094339719067393,10,-0.04142935831522787,0.3,-0.1750597052615449,KILL,maker_mid,0.001
COQUSD,3,breakout_scalp,67,-0.13337313059617706,0.29850746268656714,-0.15861979729101616,0.016529860454469695,28,-0.01959974402283171,0.35714285714285715,-0.17868906089316308,KILL,maker_mid,0.001
HYPEUSD,1,triple_confluence,54,-0.12210040194548011,0.2962962962962963,-0.13626258661760537,0.003422933578002278,20,-0.020887676756693008,0.3,-0.1803559377783394,KILL,maker_mid,0.001
DOGUSD,5,higher_low_structure,100,-0.2068119092924544,0.36,-0.24582116892202385,0.009289702280460705,44,0.028505674133948666,0.4090909090909091,-0.1814969262820923,KILL,maker_mid,0.001
GIGAUSD,1,rsi_momentum_thrust,84,-0.10356201033885792,0.38095238095238093,-0.11872148522505117,0.007045925301243367,38,-0.04554777236802399,0.3684210526315789,-0.18344648642087336,KILL,maker_mid,0.001
DOGUSD,5,breakout_scalp,93,-0.1597853698626872,0.3333333333333333,-0.14961173714546033,0.006945388028951475,42,-0.004657408944114372,0.42857142857142855,-0.18547102118446157,KILL,maker_mid,0.001
GIGAUSD,3,volume_climax_reversal,11,-0.07523883154605004,0.0,-0.06059464822737498,0.002423713009671248,6,-0.038236423974059575,0.0,-0.18835397612692265,KILL,maker_mid,0.001
HYPEUSD,5,triple_confluence,23,-0.10425430685060377,0.30434782608695654,-0.08534340789084656,0.004400013413877958,11,-0.04284409411342738,0.36363636363636365,-0.19361906948283236,KILL,maker_mid,0.001
DOGUSD,1,momentum_accel,144,-0.2712710316654543,0.3333333333333333,-0.28871591196813623,0.008498622951491432,47,0.06114873698161416,0.40425531914893614,-0.19783029508560393,KILL,maker_mid,0.001
DOGUSD,5,quiet_then_burst,43,-0.08394558947657116,0.4186046511627907,-0.094415249619174,0.01029772969500034,22,-0.07228323836421846,0.3181818181818182,-0.20441076800031646,KILL,maker_mid,0.001
GIGAUSD,1,atr_squeeze_expand,28,-0.10632343707124225,0.32142857142857145,-0.11312937492168897,0.00695793435149235,12,-0.05471451288245399,0.3333333333333333,-0.20996471931468993,KILL,maker_mid,0.001
DOGUSD,3,quiet_then_burst,46,-0.13269475484130389,0.32608695652173914,-0.12810754718146697,0.009731776198689127,19,-0.03962607038248822,0.3157894736842105,-0.21124753203408494,KILL,maker_mid,0.001
