cost_model,pair,interval,strategy,trades_full,net_full,trades_recent,net_recent,score,keep
maker_mid,HYPEUSD,5,momentum_breakout_trail,47,-0.2830102099917614,14,-0.08004411226793795,-0.4419553896311391,False
maker_mid,HYPEUSD,5,macd_trend_long,0,0.0,0,0.0,0.0,False
maker_mid,HYPEUSD,5,rsi_momentum_thrust,164,-0.4203773588785237,73,-0.18161465333378024,-0.7310284425336668,False
maker_mid,HYPEUSD,5,rsi_oversold_trend,0,0.0,0,0.0,0.0,False
maker_mid,HYPEUSD,5,bb_lower_bounce,37,-0.01731998685935421,23,-0.048057030460461836,-0.09336593425864044,False
maker_mid,HYPEUSD,5,deep_vwap_pullback,55,-0.1830219444419593,17,-0.057906827333869204,-0.29678771405928794,False
maker_mid,HYPEUSD,5,ema_fast_bounce,264,-0.3357818651562524,115,-0.16553796314712588,-0.6064485651487072,False
maker_mid,HYPEUSD,5,red_streak_reversal,37,-0.05867220125270578,17,-0.052106787517610664,-0.15427755735120857,False
maker_mid,HYPEUSD,5,bb_squeeze_breakout,32,-0.0471930855686421,19,-0.060652015981808916,-0.14720746647919308,False
maker_mid,HYPEUSD,5,atr_squeeze_expand,12,-0.027298514504549343,6,-0.026163867159717413,-0.07777835486571694,False
maker_mid,HYPEUSD,5,quiet_then_burst,40,-0.112712606351974,16,-0.025002921715568616,-0.1695176458531309,False
maker_mid,HYPEUSD,5,higher_low_structure,231,-0.6848228606885816,113,-0.3037080082080924,-1.1895105781008692,False
maker_mid,HYPEUSD,5,vwap_reclaim_trend,16,-0.03814369934521833,8,-0.0351839648960206,-0.10147685966954424,False
maker_mid,HYPEUSD,5,momentum_accel,174,-0.4977217454095819,72,-0.21491963414590498,-0.8545954973011739,False
maker_mid,HYPEUSD,5,volume_spike_trend,120,-0.41824408351469766,44,-0.1321715390102569,-0.6551618243057453,False
maker_mid,HYPEUSD,5,volume_climax_reversal,45,-0.11713719741262019,26,-0.06306103150162057,-0.23741941884109982,False
maker_mid,HYPEUSD,5,triple_confluence,23,-0.10425430685060377,11,-0.04284409411342738,-0.19361906948283236,False
maker_mid,HYPEUSD,5,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_mid,HYPEUSD,5,breakout_asymmetric,1,-0.010990000000000055,0,0.0,-0.010990000000000055,False
maker_mid,HYPEUSD,5,breakout_scalp,167,-0.30233699204217535,73,-0.10255245982799965,-0.4887201938746166,False
maker_optimistic,GIGAUSD,1,momentum_breakout,14,-0.03731050976743577,9,-0.03206791269960274,-0.09661801674987781,False
maker_optimistic,GIGAUSD,1,momentum_breakout_trail,47,0.08993396111029828,22,0.0703722192965669,0.20485326881069524,True
maker_optimistic,GIGAUSD,1,macd_trend_long,0,0.0,0,0.0,0.0,False
maker_optimistic,GIGAUSD,1,rsi_momentum_thrust,83,0.009945897387919622,38,0.00137215138607516,0.013113318535488125,True
maker_optimistic,GIGAUSD,1,rsi_oversold_trend,1,-0.008496315302939927,1,-0.008496315302939927,-0.02124078825734982,False
maker_optimistic,GIGAUSD,1,bb_lower_bounce,12,-0.003279826940964514,6,0.00028878363838624743,-0.004044757964257163,False
maker_optimistic,GIGAUSD,1,deep_vwap_pullback,50,0.04263458543340681,23,-0.004248068354750334,0.04245857332050194,False
maker_optimistic,GIGAUSD,1,ema_fast_bounce,84,0.07180724085774715,39,0.006958564246975718,0.09013233269574608,True
maker_optimistic,GIGAUSD,1,red_streak_reversal,21,-0.036119709924726795,7,-0.029905696302161666,-0.09189109820892596,False
maker_optimistic,GIGAUSD,1,bb_squeeze_breakout,14,0.06757941477847718,4,0.009870390517949579,0.09974842743163075,True
maker_optimistic,GIGAUSD,1,atr_squeeze_expand,28,-0.07328832818321618,12,-0.042126504583157476,-0.15097741768870282,False
maker_optimistic,GIGAUSD,1,quiet_then_burst,36,0.11187372883277591,13,0.07922991566630377,0.24766595373449207,True
maker_optimistic,GIGAUSD,1,higher_low_structure,146,0.12406409616390701,65,0.10585420006012991,0.29215906856697316,True
maker_optimistic,GIGAUSD,1,vwap_reclaim_trend,3,0.016863071530056173,2,0.012152069371766494,0.04957435186974703,False
maker_optimistic,GIGAUSD,1,momentum_accel,122,0.14507508646910228,59,0.13955445438374914,0.3648363369472824,True
maker_optimistic,GIGAUSD,1,volume_spike_trend,83,0.055415304201968274,36,0.05639982885444739,0.14558129209043574,True
maker_optimistic,GIGAUSD,1,volume_climax_reversal,10,-0.0048970407758374135,5,-0.007350547691267861,-0.01778885788663377,False
maker_optimistic,GIGAUSD,1,triple_confluence,36,-0.01745906906154948,16,-0.008721088726831305,-0.03382618175237858,False
maker_optimistic,GIGAUSD,1,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_optimistic,GIGAUSD,1,breakout_asymmetric,3,0.009419910729687508,1,0.004426884097550765,0.06085718412377708,False
maker_optimistic,GIGAUSD,1,breakout_scalp,113,0.09203068740178044,56,0.05173154345321551,0.18044954880147368,True
maker_optimistic,GIGAUSD,3,momentum_breakout,16,0.06311162279611038,7,0.0446599382600501,0.13890305710986822,True
maker_optimistic,GIGAUSD,3,momentum_breakout_trail,48,0.21966829509940278,22,0.16751318383089153,0.48839541596131536,True
maker_optimistic,GIGAUSD,3,macd_trend_long,0,0.0,0,0.0,0.0,False
maker_optimistic,GIGAUSD,3,rsi_momentum_thrust,72,0.18849948227137425,33,0.10718941766914025,0.3681235979610503,True
maker_optimistic,GIGAUSD,3,rsi_oversold_trend,1,0.014411652835510269,0,0.0,0.014411652835510269,False
maker_optimistic,GIGAUSD,3,bb_lower_bounce,10,-0.021979848450829786,4,-0.03165367267170549,-0.07681792343512617,False
maker_optimistic,GIGAUSD,3,deep_vwap_pullback,29,0.04441300934781112,10,0.045552881388569944,0.11902868277070003,True
maker_optimistic,GIGAUSD,3,ema_fast_bounce,160,-0.018573025091323414,71,0.0662513725848003,0.0793412326724604,False
maker_optimistic,GIGAUSD,3,red_streak_reversal,8,-0.01953724774395782,1,-0.005373074644770659,-0.04036302943227451,False
maker_optimistic,GIGAUSD,3,bb_squeeze_breakout,14,0.055863980949251824,4,0.05621450763068925,0.15182530153027846,True
maker_optimistic,GIGAUSD,3,atr_squeeze_expand,24,0.07018438407989702,12,0.08419481321436428,0.2070254284286913,True
maker_optimistic,GIGAUSD,3,quiet_then_burst,39,0.0448029215577741,13,0.026592867279047305,0.09042292760425694,True
maker_optimistic,GIGAUSD,3,higher_low_structure,127,0.03853848887042732,54,0.12712297426236963,0.23207165434795016,True
maker_optimistic,GIGAUSD,3,vwap_reclaim_trend,6,0.0362375623828638,3,0.036032436474084495,0.10874843089780131,False
maker_optimistic,GIGAUSD,3,momentum_accel,109,0.19264611503505247,45,0.2079770579097867,0.5189163027171279,True
maker_optimistic,GIGAUSD,3,volume_spike_trend,84,0.3194410615465083,35,0.19130529137848828,0.632441878050224,True
maker_optimistic,GIGAUSD,3,volume_climax_reversal,11,-0.010418158423697532,6,-0.011668031548677904,-0.0318318898949554,False
maker_optimistic,GIGAUSD,3,triple_confluence,28,0.11026548006789894,13,0.11696152330227927,0.30319059414033045,True
maker_optimistic,GIGAUSD,3,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_optimistic,GIGAUSD,3,breakout_asymmetric,3,0.026597595279753472,1,0.022374896726384375,0.06916437567585645,False
maker_optimistic,GIGAUSD,3,breakout_scalp,100,0.02885128183357155,40,0.0551251457167512,0.11490924884807276,True
maker_optimistic,GIGAUSD,5,momentum_breakout,11,0.08884675514966944,5,0.048216938806302845,0.17575542696900237,True
maker_optimistic,GIGAUSD,5,momentum_breakout_trail,46,0.221377583277796,23,0.22070605463734072,0.5715855034438246,True
maker_optimistic,GIGAUSD,5,macd_trend_long,0,0.0,0,0.0,0.0,False
maker_optimistic,GIGAUSD,5,rsi_momentum_thrust,70,0.12385753718340087,29,0.08016434006515338,0.2572582498233555,True
maker_optimistic,GIGAUSD,5,rsi_oversold_trend,0,0.0,0,0.0,0.0,False
maker_optimistic,GIGAUSD,5,bb_lower_bounce,6,-0.015649339280636387,3,0.003719545305525429,-0.016053684909395634,False
maker_optimistic,GIGAUSD,5,deep_vwap_pullback,21,0.07086705877517274,9,0.046225731747609244,0.15179595744453897,True
maker_optimistic,GIGAUSD,5,ema_fast_bounce,154,0.1552267406721044,63,0.08886447138291531,0.3003731609593049,True
maker_optimistic,GIGAUSD,5,red_streak_reversal,12,-0.0417455278068628,4,-0.018282007902736708,-0.08148408064847541,False
maker_optimistic,GIGAUSD,5,bb_squeeze_breakout,11,-0.015369257788950597,2,0.010781440943868015,-0.004357938295685973,False
maker_optimistic,GIGAUSD,5,atr_squeeze_expand,11,-5.2733121191916865e-06,5,0.05821466546055942,0.08731549701724851,False
maker_optimistic,GIGAUSD,5,quiet_then_burst,38,0.11041020751275976,17,0.09284832752554073,0.2617520781323604,True
maker_optimistic,GIGAUSD,5,higher_low_structure,115,0.248426102347729,50,0.26281686345749733,0.6603378013020355,True
maker_optimistic,GIGAUSD,5,vwap_reclaim_trend,1,-0.005545120089703981,0,0.0,-0.005545120089703981,False
maker_optimistic,GIGAUSD,5,momentum_accel,108,0.15693501406789423,44,0.16265646848445914,0.4122502255466222,True
maker_optimistic,GIGAUSD,5,volume_spike_trend,79,0.23837316714746792,33,0.10731097184001837,0.42030376321118196,True
maker_optimistic,GIGAUSD,5,volume_climax_reversal,12,-0.06093212269289139,5,-0.0367849146190794,-0.14230619341325806,False
maker_optimistic,GIGAUSD,5,triple_confluence,30,0.16257698929710918,13,0.1334758777431726,0.3826735261466193,True
maker_optimistic,GIGAUSD,5,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_optimistic,GIGAUSD,5,breakout_asymmetric,2,-0.00041923752229178213,1,-0.010297,-0.016072540475488884,False
maker_optimistic,GIGAUSD,5,breakout_scalp,99,0.13932329201828864,42,0.17130402426350566,0.41138465045082345,True
maker_optimistic,DOGUSD,1,momentum_breakout,10,-0.03721652769067996,1,0.02435399217937495,-0.00986647837074986,False
maker_optimistic,DOGUSD,1,momentum_breakout_trail,43,0.024539282633093795,11,0.018818368193906587,0.05555770033078719,True
maker_optimistic,DOGUSD,1,macd_trend_long,1,-0.012296399999999985,1,-0.012296399999999985,-0.030740999999999963,False
maker_optimistic,DOGUSD,1,rsi_momentum_thrust,132,-0.03191644123698212,58,0.01802275913112017,-0.007453455771625793,False
maker_optimistic,DOGUSD,1,rsi_oversold_trend,0,0.0,0,0.0,0.0,False
maker_optimistic,DOGUSD,1,bb_lower_bounce,8,-0.002022598190991709,3,-0.0028099658496789637,-0.0071509423437638294,False
maker_optimistic,DOGUSD,1,deep_vwap_pullback,54,-0.08995962123225754,12,-0.027831373827290617,-0.14517633638255859,False
maker_optimistic,DOGUSD,1,ema_fast_bounce,104,-0.14268756357923684,48,-0.06014890242272597,-0.2496425488093797,False
maker_optimistic,DOGUSD,1,red_streak_reversal,17,0.004475138358380204,7,-0.004479466328923265,-0.0010267161948426249,False
maker_optimistic,DOGUSD,1,bb_squeeze_breakout,27,-0.0028743372139123924,11,-0.03288150559530578,-0.052868594142318565,False
maker_optimistic,DOGUSD,1,atr_squeeze_expand,17,0.007459118730013703,5,0.008283776959880917,0.021476606754895843,True
maker_optimistic,DOGUSD,1,quiet_then_burst,57,-0.034359869126907805,24,-0.00637631589438914,-0.04798732154260042,False
maker_optimistic,DOGUSD,1,higher_low_structure,170,-0.10697061563479171,68,0.014716230253858487,-0.09211760344379906,False
maker_optimistic,DOGUSD,1,vwap_reclaim_trend,3,-0.011419735164536204,2,-0.0011227351645362038,-0.018968754885679527,False
maker_optimistic,DOGUSD,1,momentum_accel,145,-0.048285412783029,48,0.11970456854431355,0.12814103259777815,False
maker_optimistic,DOGUSD,1,volume_spike_trend,128,-0.21427355570876438,51,-0.03789887506318668,-0.2885115532985487,False
maker_optimistic,DOGUSD,1,volume_climax_reversal,21,0.006728377499272686,9,-0.01251478927554528,-0.010179455909614403,False
maker_optimistic,DOGUSD,1,triple_confluence,30,0.046036719698943296,13,0.02508982383697722,0.08949791219757486,True
maker_optimistic,DOGUSD,1,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_optimistic,DOGUSD,1,breakout_asymmetric,1,0.018416251023213315,0,0.0,0.018416251023213315,False
maker_optimistic,DOGUSD,1,breakout_scalp,127,-0.05539724038927707,45,-0.01826643131570216,-0.08892036157243603,False
maker_optimistic,DOGUSD,3,momentum_breakout,12,-0.028121801063398788,3,0.007213357439417201,-0.025071685212419214,False
maker_optimistic,DOGUSD,3,momentum_breakout_trail,44,-0.12610848557263576,13,-0.014261807673837334,-0.1624596117457437,False
maker_optimistic,DOGUSD,3,macd_trend_long,0,0.0,0,0.0,0.0,False
maker_optimistic,DOGUSD,3,rsi_momentum_thrust,114,-0.22594793103530075,41,-0.06370590041649438,-0.3411419566943432,False
maker_optimistic,DOGUSD,3,rsi_oversold_trend,1,-0.0018778253991833527,1,-0.0018778253991833527,-0.004694563497958382,False
maker_optimistic,DOGUSD,3,bb_lower_bounce,13,0.03812744859504802,7,0.005083605562713034,0.0589573537036744,True
maker_optimistic,DOGUSD,3,deep_vwap_pullback,40,-0.01833326810555591,12,-0.03424840996692602,-0.07213201687370793,False
maker_optimistic,DOGUSD,3,ema_fast_bounce,229,-0.6332629074886815,102,-0.31837343343933633,-1.1550440735144036,False
maker_optimistic,DOGUSD,3,red_streak_reversal,17,-0.04262649709049393,9,-0.022333368849544732,-0.09302037584153436,False
maker_optimistic,DOGUSD,3,bb_squeeze_breakout,21,0.04318373217222393,7,0.012920832135926652,0.07128086526230742,True
maker_optimistic,DOGUSD,3,atr_squeeze_expand,22,0.05612659228317929,10,-0.015031260058045448,0.043029584697423705,False
maker_optimistic,DOGUSD,3,quiet_then_burst,46,-0.08021505692160902,19,-0.01582768538192747,-0.11527783338274286,False
maker_optimistic,DOGUSD,3,higher_low_structure,136,-0.2412768902930157,56,-0.05101141388938679,-0.33660069576900253,False
maker_optimistic,DOGUSD,3,vwap_reclaim_trend,3,0.0016684252636007812,2,0.00020762638986093762,0.002903393146927528,False
maker_optimistic,DOGUSD,3,momentum_accel,134,-0.19446846088115077,50,-0.0004709202804229484,-0.20847537148279635,False
maker_optimistic,DOGUSD,3,volume_spike_trend,112,-0.15697638858760887,46,-0.04110805155116182,-0.2323641876312623,False
maker_optimistic,DOGUSD,3,volume_climax_reversal,20,0.017028975976802863,11,0.02816522597493265,0.06338966696928203,True
maker_optimistic,DOGUSD,3,triple_confluence,25,-0.035995206049676765,11,-0.01980930294304395,-0.07222880932436154,False
maker_optimistic,DOGUSD,3,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_optimistic,DOGUSD,3,breakout_asymmetric,4,-0.041188,0,0.0,-2271831453860.782,False
maker_optimistic,DOGUSD,3,breakout_scalp,118,-0.08011978610003911,50,0.004201463755901913,-0.08224200462132532,False
maker_optimistic,DOGUSD,5,momentum_breakout,11,0.02724434443828283,5,0.011259784586502564,0.05061618827770487,True
maker_optimistic,DOGUSD,5,momentum_breakout_trail,28,-0.02753858521421859,10,0.0128578791864431,-0.011876664384806314,False
maker_optimistic,DOGUSD,5,macd_trend_long,0,0.0,0,0.0,0.0,False
maker_optimistic,DOGUSD,5,rsi_momentum_thrust,87,-0.12043063144775101,36,0.0184779963103201,-0.10496179471103118,False
maker_optimistic,DOGUSD,5,rsi_oversold_trend,0,0.0,0,0.0,0.0,False
maker_optimistic,DOGUSD,5,bb_lower_bounce,9,0.0165347213231275,5,0.013408083830507733,0.042000924477501825,True
maker_optimistic,DOGUSD,5,deep_vwap_pullback,29,-0.06510284803132693,9,-0.035197501274841114,-0.1294575108675016,False
maker_optimistic,DOGUSD,5,ema_fast_bounce,219,-0.7866058379721943,98,-0.3688355673286936,-1.4012325844126887,False
maker_optimistic,DOGUSD,5,red_streak_reversal,17,0.020694102984911922,7,0.004834094628676344,0.03271832698467192,True
maker_optimistic,DOGUSD,5,bb_squeeze_breakout,20,0.0711228841355287,6,0.0266766412768068,0.12162072132298749,True
maker_optimistic,DOGUSD,5,atr_squeeze_expand,16,0.05471613264126629,9,0.09158947581987376,0.19992668444071796,True
maker_optimistic,DOGUSD,5,quiet_then_burst,43,-0.032835797560619606,22,-0.045018847282253915,-0.10499801730675043,False
maker_optimistic,DOGUSD,5,higher_low_structure,100,-0.09371339226712139,44,0.08039465699243098,0.01906690596837701,False
maker_optimistic,DOGUSD,5,vwap_reclaim_trend,2,0.007850821816264286,1,0.004329404014800531,0.11151022208083106,False
maker_optimistic,DOGUSD,5,momentum_accel,107,0.0012136521902939013,40,0.1247480329077073,0.18842156314157357,True
maker_optimistic,DOGUSD,5,volume_spike_trend,93,-0.00014174061432836726,44,-0.0018050332823797977,-0.0028624916295850768,False
maker_optimistic,DOGUSD,5,volume_climax_reversal,14,0.04299078405559187,5,-0.0031567947695655407,0.04901018425634465,False
maker_optimistic,DOGUSD,5,triple_confluence,18,0.07088554158286264,12,0.06635623625752929,0.18086250102412682,True
maker_optimistic,DOGUSD,5,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_optimistic,DOGUSD,5,breakout_asymmetric,0,0.0,0,0.0,0.0,False
maker_optimistic,DOGUSD,5,breakout_scalp,92,-0.04446543545093462,42,0.04165493826968536,0.0128146789047527,False
maker_optimistic,COQUSD,1,momentum_breakout,22,-0.11989581530658211,9,-0.05273094332142947,-0.2148866748728734,False
maker_optimistic,COQUSD,1,momentum_breakout_trail,47,0.3019422894300887,18,0.15249956762073924,0.5447628433916789,True
maker_optimistic,COQUSD,1,macd_trend_long,0,0.0,0,0.0,0.0,False
maker_optimistic,COQUSD,1,rsi_momentum_thrust,36,-0.04808215245535996,12,-0.026641205209517627,-0.09283203629562102,False
maker_optimistic,COQUSD,1,rsi_oversold_trend,1,-0.010297,0,0.0,-0.010297,False
maker_optimistic,COQUSD,1,bb_lower_bounce,2,-0.018151993774099928,2,-0.018151993774099928,-0.11971228376183929,False
maker_optimistic,COQUSD,1,deep_vwap_pullback,19,-0.006292344480752554,7,-0.01695367859452268,-0.032600231891714106,False
maker_optimistic,COQUSD,1,ema_fast_bounce,58,0.25580709260412315,12,0.005724262384621648,0.2852157317719217,True
maker_optimistic,COQUSD,1,red_streak_reversal,9,0.05297508485306046,3,-0.01567319885349905,0.04326059955668872,False
maker_optimistic,COQUSD,1,bb_squeeze_breakout,7,0.0020048736452662475,2,0.02239309999999972,0.036005863845059174,False
maker_optimistic,COQUSD,1,atr_squeeze_expand,22,0.03074491098068377,6,-0.05379663721505268,-0.046730001874967245,False
maker_optimistic,COQUSD,1,quiet_then_burst,62,0.01769848007551933,29,-0.011938980187615189,0.0012580553405971474,False
maker_optimistic,COQUSD,1,higher_low_structure,78,0.0844692356338711,32,0.11700784428506128,0.2652856327237112,True
maker_optimistic,COQUSD,1,vwap_reclaim_trend,0,0.0,0,0.0,0.0,False
maker_optimistic,COQUSD,1,momentum_accel,108,-0.13064109448483308,46,-0.04256117928284042,-0.20131320784538692,False
maker_optimistic,COQUSD,1,volume_spike_trend,72,0.05015900720491073,33,-0.038684454860699935,-0.004270498305482392,False
maker_optimistic,COQUSD,1,volume_climax_reversal,4,-0.001976504882367669,3,-0.02167050488236777,-0.03513023520290235,False
maker_optimistic,COQUSD,1,triple_confluence,18,-0.03543847528589217,6,-0.019204210111267384,-0.06884783348806627,False
maker_optimistic,COQUSD,1,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_optimistic,COQUSD,1,breakout_asymmetric,8,0.010744978376859837,3,0.024068869255165715,0.04857381377933105,False
maker_optimistic,COQUSD,1,breakout_scalp,79,0.00037920566554694446,34,0.05877096584264274,0.0885778561814872,True
maker_optimistic,COQUSD,3,momentum_breakout,16,-0.018142441216461136,5,0.008360557243231592,-0.008295377404669424,False
maker_optimistic,COQUSD,3,momentum_breakout_trail,48,0.06277602762431678,19,0.11027545348338053,0.23179035155273467,True
maker_optimistic,COQUSD,3,macd_trend_long,0,0.0,0,0.0,0.0,False
maker_optimistic,COQUSD,3,rsi_momentum_thrust,30,-0.03232143395357845,12,0.0679900199622947,0.06607015575425634,False
maker_optimistic,COQUSD,3,rsi_oversold_trend,0,0.0,0,0.0,0.0,False
maker_optimistic,COQUSD,3,bb_lower_bounce,3,-0.0028993999999998854,2,-0.02059399999999989,-0.034826210743222646,False
maker_optimistic,COQUSD,3,deep_vwap_pullback,20,-0.048132806993239075,10,-0.021925245386237746,-0.08815684151583705,False
maker_optimistic,COQUSD,3,ema_fast_bounce,181,-0.3101552751430007,73,-0.20612454748055764,-0.6357944114483092,False
maker_optimistic,COQUSD,3,red_streak_reversal,9,0.02336162733694558,4,-0.04118799999999989,-0.033342697286787314,False
maker_optimistic,COQUSD,3,bb_squeeze_breakout,7,0.00554309255788088,3,0.015332036454954068,0.030053885600032183,False
maker_optimistic,COQUSD,3,atr_squeeze_expand,10,0.07433752220455236,3,0.017837552524646916,0.11434994329104956,False
maker_optimistic,COQUSD,3,quiet_then_burst,44,-0.14295437500158847,22,-0.04364130295720181,-0.22291481267253938,False
maker_optimistic,COQUSD,3,higher_low_structure,70,-0.020432784110118174,32,0.08737754600707026,0.10921743557738511,False
maker_optimistic,COQUSD,3,vwap_reclaim_trend,1,-0.010297,0,0.0,-0.010297,False
maker_optimistic,COQUSD,3,momentum_accel,96,-0.2511483487716035,47,-0.05811436515624713,-0.35234203624260446,False
maker_optimistic,COQUSD,3,volume_spike_trend,82,-0.11484893159271725,39,-0.08170120313732232,-0.24504204640855695,False
maker_optimistic,COQUSD,3,volume_climax_reversal,3,-0.00489879999999987,1,-0.012296399999999985,-0.024874734400319898,False
maker_optimistic,COQUSD,3,triple_confluence,18,-0.10103870628911349,5,-0.016275877234448344,-0.14145551230030398,False
maker_optimistic,COQUSD,3,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_optimistic,COQUSD,3,breakout_asymmetric,10,0.014805977444400709,4,0.03709607322401398,0.07320646887676364,True
maker_optimistic,COQUSD,3,breakout_scalp,67,-0.04783600362496465,28,0.022839314843039915,-0.019224952659694823,False
maker_optimistic,COQUSD,5,momentum_breakout,20,0.0005272847748196696,5,0.06834255724323157,0.10310559515571517,True
maker_optimistic,COQUSD,5,momentum_breakout_trail,47,0.18436857537696083,20,0.04440879402623854,0.2607262561800934,True
maker_optimistic,COQUSD,5,macd_trend_long,1,-0.012296399999999874,0,0.0,-0.012296399999999874,False
maker_optimistic,COQUSD,5,rsi_momentum_thrust,28,-0.0009347282169061,13,0.028013500014382853,0.04098546081024368,False
maker_optimistic,COQUSD,5,rsi_oversold_trend,0,0.0,0,0.0,0.0,False
maker_optimistic,COQUSD,5,bb_lower_bounce,1,0.017694600000000227,1,0.017694600000000227,0.04423650000000057,False
maker_optimistic,COQUSD,5,deep_vwap_pullback,14,0.01889652605118708,8,0.03087925201909758,0.06821282575414708,True
maker_optimistic,COQUSD,5,ema_fast_bounce,207,-0.6048476213224978,91,-0.395670732992096,-1.2293697172170008,False
maker_optimistic,COQUSD,5,red_streak_reversal,5,0.03848800000000008,1,-0.010297,0.03352075027733206,False
maker_optimistic,COQUSD,5,bb_squeeze_breakout,1,-0.012296399999999874,1,-0.012296399999999874,-0.030740999999999685,False
maker_optimistic,COQUSD,5,atr_squeeze_expand,10,0.054606645767264705,2,0.0301339525246469,0.1084422330362683,False
maker_optimistic,COQUSD,5,quiet_then_burst,35,-0.11205772247355483,21,-0.10235415255549196,-0.27733822279153425,False
maker_optimistic,COQUSD,5,higher_low_structure,63,0.026140966344019745,27,-0.017675386294118023,0.0014786143307184943,False
maker_optimistic,COQUSD,5,vwap_reclaim_trend,0,0.0,0,0.0,0.0,False
maker_optimistic,COQUSD,5,momentum_accel,95,-0.3746526438118998,45,-0.2164975383384079,-0.7200988119598272,False
maker_optimistic,COQUSD,5,volume_spike_trend,82,-0.2701045465738998,39,-0.24473785927534608,-0.6559256647155656,False
maker_optimistic,COQUSD,5,volume_climax_reversal,1,0.0196940000000001,0,0.0,0.0196940000000001,False
maker_optimistic,COQUSD,5,triple_confluence,17,-0.11126273173289314,4,0.030921118980972495,-0.08017088812290454,False
maker_optimistic,COQUSD,5,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_optimistic,COQUSD,5,breakout_asymmetric,11,-0.06520350327446478,3,0.01717249672553489,-0.056680655485687265,False
maker_optimistic,COQUSD,5,breakout_scalp,59,0.027348719887619666,24,-0.010400158335619136,0.01508531362421675,False
maker_optimistic,HYPEUSD,1,momentum_breakout,4,0.007516301596104169,0,0.0,0.009760468041292207,False
maker_optimistic,HYPEUSD,1,momentum_breakout_trail,25,0.03924762204202448,7,0.022178042124634922,0.07819146322463245,True
maker_optimistic,HYPEUSD,1,macd_trend_long,0,0.0,0,0.0,0.0,False
maker_optimistic,HYPEUSD,1,rsi_momentum_thrust,213,0.11648755019419388,82,0.05465482366442298,0.21093165645410894,True
maker_optimistic,HYPEUSD,1,rsi_oversold_trend,2,0.00024120658736015432,2,0.00024120658736015432,0.0015931842208225671,False
maker_optimistic,HYPEUSD,1,bb_lower_bounce,59,-0.06862693677451559,31,-0.036108508498178815,-0.142657483590731,False
maker_optimistic,HYPEUSD,1,deep_vwap_pullback,220,-0.07803679762980031,62,-0.03583278795420153,-0.1405621988906431,False
maker_optimistic,HYPEUSD,1,ema_fast_bounce,209,-0.1918468874908762,91,-0.11120042670566455,-0.3824047642728093,False
maker_optimistic,HYPEUSD,1,red_streak_reversal,177,-0.11087694274101012,111,-0.08522582036527093,-0.26132234087936773,False
maker_optimistic,HYPEUSD,1,bb_squeeze_breakout,85,-0.06636051811699506,32,-0.04109598191653252,-0.14120327352246528,False
maker_optimistic,HYPEUSD,1,atr_squeeze_expand,5,0.008773056702366944,1,-0.002502231564033286,0.007462242268040481,False
maker_optimistic,HYPEUSD,1,quiet_then_burst,18,0.07376706114376241,5,0.04028580164393791,0.15027527741313623,True
maker_optimistic,HYPEUSD,1,higher_low_structure,504,-0.17807034265208932,211,-0.010666268742811291,-0.20693902434377875,False
maker_optimistic,HYPEUSD,1,vwap_reclaim_trend,32,-0.014573821632558492,18,-0.010590869091587574,-0.037763881911474256,False
maker_optimistic,HYPEUSD,1,momentum_accel,176,0.045219883159875796,53,-0.005471849233064874,0.04121095505336874,False
maker_optimistic,HYPEUSD,1,volume_spike_trend,81,0.04888465595954361,27,0.00995197905579115,0.07001193108395982,True
maker_optimistic,HYPEUSD,1,volume_climax_reversal,78,-0.09401109002715091,37,-0.06908192421913073,-0.21994844196572158,False
maker_optimistic,HYPEUSD,1,triple_confluence,54,-0.04661848252003209,20,0.00710268214418508,-0.04622978994298827,False
maker_optimistic,HYPEUSD,1,dip_buy_confluence,0,0.0,0,0.0,0.0,False
maker_optimistic,HYPEUSD,1,breakout_asymmetric,0,0.0,0,0.0,0.0,False
maker_optimistic,HYPEUSD,1,breakout_scalp,187,-0.024845225066085996,57,-0.021368444555585064,-0.060053720907239524,False
maker_optimistic,HYPEUSD,3,momentum_breakout,7,0.06715035706807204,2,-0.001985359504630413,0.07904990193806334,False
maker_optimistic,HYPEUSD,3,momentum_breakout_trail,39,-0.11838216509642852,12,-0.051514433000829585,-0.2123233004561803,False
maker_optimistic,HYPEUSD,3,macd_trend_long,1,-0.012296399999999985,0,0.0,-0.012296399999999985,False
maker_optimistic,HYPEUSD,3,rsi_momentum_thrust,201,-0.20958999012493584,89,-0.06930789658202208,-0.3329452004583972,False
maker_optimistic,HYPEUSD,3,rsi_oversold_trend,0,0.0,0,0.0,0.0,False
maker_optimistic,HYPEUSD,3,bb_lower_bounce,55,-0.04001861952612695,26,-0.03729545508063503,-0.103978916926038,False
maker_optimistic,HYPEUSD,3,deep_vwap_pullback,106,-0.10814794145020079,33,-0.04712230729838951,-0.1925864421721968,False
